name	Dmax	r0	r1	r2	r3	r4	eps	z	chi2	k	maxQ	L1	BIC
ln_OmegaLambda	11	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	11	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	4	0.333333333333	5.73216930476
ln_OmegaLambda	11	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	5	0.333333333333	5.83216930476
ln_OmegaLambda	11	0	0	0.333333333333	0	-0.1	-3.38562978495e-05	-0.00564271630825	3.18402473354e-05	2	10	0.433333333333	4.21890766512
ln_OmegaLambda	11	0	0	0.5	0	-0.125	-0.00293647752643	-0.489412921071	0.239525007312	2	8	0.625	4.25840083218
ln_OmegaLambda	11	0	0	0.4	0	-0.111111111111	0.0071555704587	1.19259507645	1.42228301637	2	9	0.511111111111	5.54115884124
ln_OmegaLambda	11	0	0	0.333333333333	0	-0.1	-3.38562978495e-05	-0.00564271630825	3.18402473354e-05	2	10	0.433333333333	4.21890766512
ln_OmegaLambda	12	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	5	0.4	3.88217084581
ln_OmegaLambda	12	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	10	0.4	4.38217084581
ln_OmegaLambda	12	0	0	-0.166666666667	-0.25	0	-0.00592489055178	-0.98748175863	0.975120223627	2	6	0.416666666667	4.7939960485
ln_OmegaLambda	12	0	0	-0.166666666667	-0.25	0	-0.00592489055178	-0.98748175863	0.975120223627	2	8	0.416666666667	4.9939960485
ln_OmegaLambda	12	0	0	-0.25	-0.125	0	0.00282586903234	0.470978172057	0.221820438554	2	8	0.375	4.24069626342
ln_OmegaLambda	12	0	0	-0.25	-0.111111111111	0	-0.0068011751421	-1.13352919035	1.28488842538	2	9	0.361111111111	5.40376425024
ln_OmegaLambda	12	0	0	-0.125	-0.333333333333	0	0.00414029591782	0.690049319637	0.476168063532	2	8	0.458333333333	4.4950438884
ln_OmegaLambda	12	0	0	-0.125	-0.333333333333	0	0.00414029591782	0.690049319637	0.476168063532	2	8	0.458333333333	4.4950438884
ln_OmegaLambda	12	0	0	-0.222222222222	-0.166666666667	0	-9.10508290314e-05	-0.0151751381719	0.000230284818536	2	9	0.388888888889	4.11910610969
ln_OmegaLambda	12	0	0	-0.222222222222	-0.166666666667	0	-9.10508290314e-05	-0.0151751381719	0.000230284818536	2	12	0.388888888889	4.41910610969
ln_OmegaLambda	12	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	10	0.4	4.38217084581
ln_OmegaLambda	12	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	10	0.4	4.38217084581
ln_OmegaLambda	12	0	0	-0.166666666667	-0.25	0	-0.00592489055178	-0.98748175863	0.975120223627	2	12	0.416666666667	5.3939960485
ln_OmegaLambda	12	0	0	-0.166666666667	-0.25	0	-0.00592489055178	-0.98748175863	0.975120223627	2	12	0.416666666667	5.3939960485
ln_OmegaLambda	12	0	0	-0.0833333333333	-0.4	0	0.00265302937809	0.442171563016	0.19551569114	2	12	0.483333333333	4.61439151601
ln_OmegaLambda	12	0	0	0.5	0	-0.125	-0.00293647752643	-0.489412921071	0.239525007312	2	8	0.625	4.25840083218
ln_OmegaLambda	12	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	12	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	12	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	12	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	4	0.333333333333	5.73216930476
ln_OmegaLambda	12	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	5	0.333333333333	5.83216930476
ln_OmegaLambda	12	0	0	0.333333333333	0	-0.1	-3.38562978495e-05	-0.00564271630825	3.18402473354e-05	2	10	0.433333333333	4.21890766512
ln_OmegaLambda	12	0	0	0.5	0	-0.125	-0.00293647752643	-0.489412921071	0.239525007312	2	8	0.625	4.25840083218
ln_OmegaLambda	12	0	0	0.4	0	-0.111111111111	0.0071555704587	1.19259507645	1.42228301637	2	9	0.511111111111	5.54115884124
ln_OmegaLambda	12	0	0	0.333333333333	0	-0.1	-3.38562978495e-05	-0.00564271630825	3.18402473354e-05	2	10	0.433333333333	4.21890766512
ln_OmegaLambda	12	0	0	0.222222222222	0	-0.0833333333333	0.0019012245212	0.316870753534	0.100407074445	2	12	0.305555555556	4.51928289931
