Re(L)	Im(L)	K_k	q	nonce_seed
0.9999999473953444	0.0003243598440904698	1.578261608514876	0.001186728161590753	
0.9999569269972991	0.009281387294918612	1.644702796920275	0.01162736571065186	
0.9996902969081928	0.02488594518215927	1.710346656601336	0.02173737821155269	
0.9954164823010562	0.09563486165301432	1.94259309952942	0.05602368579346	
0.9978890904320756	0.06494122878915057	1.892362017666932	0.04879189922057844	
0.9999616578604124	0.008756872104561223	1.638821925353338	0.01071185302394799	
0.9852162736972977	0.1713151891748403	2.335128220879803	0.1094850488946957	
0.999927391186369	0.01205040892344265	1.65537608418767	0.01328476940195796	
0.9999999999999603	2.818178746666506e-07	1.57086384797326	1.074621381881547e-05	
0.9980458725216956	0.06248548905471826	1.840352918828273	0.04120065145336657	
0.9999096688167006	0.01344076660299384	1.667110472991038	0.015100785174078	
0.99569333891217	0.09270800853181167	1.933751836049469	0.0547577743943168	
0.9941124822681954	0.1083529999518559	1.980805216376891	0.06146141245179282	
0.9998368737258091	0.01806172578134382	1.682502477028878	0.01747317757597838	
0.9999975081322739	0.002232426760903202	1.597825406421697	0.004283463233025775	
0.9882259493494454	0.153001545849666	2.114649424837792	0.08009409730992227	
0.9958911540625554	0.09055831966170613	1.927243088889463	0.0538239502702799	
0.9625928226426772	0.2709521319288765	2.793143639740838	0.1659812070873708	
0.9303476561314222	0.3666786586791887	2.900880511162426	0.1784628117362946	
0.999980112250746	0.006306750588485229	1.625235144579849	0.008590406326425331	
0.9999776464642421	0.006686297318788453	1.62944869867105	0.009249258668263483	
0.9996841686816502	0.02513091497096586	1.711304550890392	0.02188345350406155	
0.9999647801948788	0.008392756984912816	1.636884954449136	0.0104099526707951	
0.9999945530007581	0.003300601280684807	1.605954981582583	0.005564706770912943	
0.8917992240855835	0.4524313692930134	3.396472362547732	0.2323166613098501	
0.9986667409558869	0.05162112463466292	1.805172382405719	0.03600401717174138	
0.9335516119953798	0.3584430048708271	3.25590065780515	0.217612410436429	
0.9886142523004917	0.150472124157067	2.10700657123562	0.07904688433048951	
0.9999999998255098	1.868101744168443e-05	1.571902562834248	0.0001760319466420047	
0.8476009647008177	0.5306341532904222	4.073884518138643	0.2973807597830723	
0.91879784667583	0.3947284090914385	3.044074530684106	0.1946108296228702	
0.9999999472656178	0.0003247595442105492	1.578232633504045	0.001182127543621596	
0.9793527161278808	0.2021589904331304	2.471016012378398	0.126856965304958	
0.9210412409226616	0.3894650594336334	3.016024794542185	0.1914865107833382	
0.9999683654399385	0.007954125934230848	1.634517143883455	0.0100406578399155	
0.9836576299304235	0.1800490685331694	2.37314757676935	0.114400247829882	
0.9999564283181562	0.009334959303400708	1.641847666118404	0.01118309427876825	
0.99999999227688	0.000124282903133673	1.574712365478716	0.0006228689479918746	
0.9994609377011278	0.03283038241602566	1.740317449674864	0.0262885348859397	
0.9703858361410611	0.2415601975011893	2.397078612077197	0.1174720211263854	
0.9237419931562265	0.3830153131139301	2.982426483046662	0.1877194299975672	
0.9999989071498032	0.001478411038691241	1.591294923627075	0.003251878187987777	
0.9999437607429932	0.01060543969666099	1.64830608990627	0.01218750408083478	
0.9333623196947732	0.3589356212108125	3.258731467323323	0.2179128544388341	
