S_micro\tT_micro\tdiff\tbasin
S_micro	T_micro	diff	0
279000	-159000	22671	0
279000	-158000	23430	0
279000	-157000	24207	0
279000	-156000	25000	0
279000	-155000	25806	0
279000	-154000	26627	0
279000	-153000	27459	0
279000	-152000	28301	0
279000	-151000	29154	0
279000	-150000	30016	0
279000	-149000	30886	0
279000	-148000	31764	0
279000	-147000	32649	0
279000	-146000	33541	0
280000	-218000	44271	0
280000	-217000	43324	0
280000	-216000	42379	0
280000	-215000	41436	0
280000	-214000	40496	0
280000	-213000	39560	0
280000	-212000	38626	0
280000	-211000	37696	0
280000	-210000	36769	0
280000	-209000	35846	0
280000	-208000	34928	0
280000	-207000	34014	0
280000	-206000	33105	0
280000	-205000	32202	0
280000	-204000	31304	0
280000	-203000	30413	0
280000	-202000	29529	0
280000	-201000	28653	0
280000	-200000	27784	0
280000	-199000	26925	0
280000	-198000	26076	0
280000	-197000	25238	0
280000	-196000	24413	0
280000	-195000	23600	0
280000	-194000	22803	0
280000	-193000	22022	0
280000	-192000	21260	0
280000	-191000	20518	0
280000	-190000	19798	0
280000	-189000	19104	0
280000	-188000	18439	0
280000	-187000	17804	0
280000	-186000	17204	0
280000	-185000	16643	0
280000	-184000	16124	0
280000	-183000	15652	0
280000	-182000	15231	0
280000	-181000	14866	0
280000	-180000	14560	0
280000	-179000	14317	0
280000	-178000	14142	0
280000	-177000	14035	0
280000	-176000	14000	0
280000	-175000	14035	0
280000	-174000	14142	0
280000	-173000	14317	0
280000	-172000	14560	0
280000	-171000	14866	0
280000	-170000	15231	0
280000	-169000	15652	0
280000	-168000	16124	0
280000	-167000	16643	0
280000	-166000	17204	0
280000	-165000	17804	0
280000	-164000	18439	0
280000	-163000	19104	0
280000	-162000	19798	0
280000	-161000	20518	0
280000	-160000	21260	0
280000	-159000	22022	0
280000	-158000	22803	0
280000	-157000	23600	0
280000	-156000	24413	0
280000	-155000	25238	0
280000	-154000	26076	0
280000	-153000	26925	0
280000	-152000	27784	0
280000	-151000	28653	0
280000	-150000	29529	0
280000	-149000	30413	0
280000	-148000	31304	0
280000	-147000	32202	0
280000	-146000	33105	0
281000	-218000	43965	0
281000	-217000	43011	0
281000	-216000	42059	0
281000	-215000	41109	0
281000	-214000	40162	0
281000	-213000	39217	0
281000	-212000	38275	0
281000	-211000	37336	0
281000	-210000	36400	0
281000	-209000	35468	0
281000	-208000	34539	0
281000	-207000	33615	0
281000	-206000	32695	0
281000	-205000	31780	0
281000	-204000	30870	0
281000	-203000	29966	0
281000	-202000	29068	0
281000	-201000	28178	0
281000	-200000	27294	0
281000	-199000	26419	0
281000	-198000	25553	0
281000	-197000	24698	0
281000	-196000	23853	0
281000	-195000	23021	0
281000	-194000	22203	0
281000	-193000	21400	0
281000	-192000	20615	0
281000	-191000	19849	0
281000	-190000	19104	0
281000	-189000	18384	0
281000	-188000	17691	0
281000	-187000	17029	0
281000	-186000	16401	0
281000	-185000	15811	0
281000	-184000	15264	0
281000	-183000	14764	0
281000	-182000	14317	0
281000	-181000	13928	0
281000	-180000	13601	0
281000	-179000	13341	0
281000	-178000	13152	0
281000	-177000	13038	0
281000	-176000	13000	0
281000	-175000	13038	0
281000	-174000	13152	0
281000	-173000	13341	0
281000	-172000	13601	0
281000	-171000	13928	0
281000	-170000	14317	0
281000	-169000	14764	0
281000	-168000	15264	0
281000	-167000	15811	0
281000	-166000	16401	0
281000	-165000	17029	0
281000	-164000	17691	0
281000	-163000	18384	0
281000	-162000	19104	0
281000	-161000	19849	0
281000	-160000	20615	0
281000	-159000	21400	0
281000	-158000	22203	0
281000	-157000	23021	0
281000	-156000	23853	0
281000	-155000	24698	0
281000	-154000	25553	0
281000	-153000	26419	0
281000	-152000	27294	0
281000	-151000	28178	0
281000	-150000	29068	0
281000	-149000	29966	0
281000	-148000	30870	0
281000	-147000	31780	0
281000	-146000	32695	0
282000	-218000	43680	0
282000	-217000	42720	0
282000	-216000	41761	0
282000	-215000	40804	0
282000	-214000	39849	0
282000	-213000	38897	0
282000	-212000	37947	0
282000	-211000	37000	0
282000	-210000	36055	0
282000	-209000	35114	0
282000	-208000	34176	0
282000	-207000	33241	0
282000	-206000	32310	0
282000	-205000	31384	0
282000	-204000	30463	0
282000	-203000	29546	0
282000	-202000	28635	0
282000	-201000	27730	0
282000	-200000	26832	0
282000	-199000	25942	0
282000	-198000	25059	0
282000	-197000	24186	0
282000	-196000	23323	0
282000	-195000	22472	0
282000	-194000	21633	0
282000	-193000	20808	0
282000	-192000	20000	0
282000	-191000	19209	0
282000	-190000	18439	0
282000	-189000	17691	0
282000	-188000	16970	0
282000	-187000	16278	0
282000	-186000	15620	0
282000	-185000	15000	0
282000	-184000	14422	0
282000	-183000	13892	0
282000	-182000	13416	0
282000	-181000	13000	0
282000	-180000	12649	0
282000	-179000	12369	0
282000	-178000	12165	0
282000	-177000	12041	0
282000	-176000	12000	0
282000	-175000	12041	0
282000	-174000	12165	0
282000	-173000	12369	0
282000	-172000	12649	0
282000	-171000	13000	0
282000	-170000	13416	0
282000	-169000	13892	0
282000	-168000	14422	0
282000	-167000	15000	0
282000	-166000	15620	0
282000	-165000	16278	0
282000	-164000	16970	0
282000	-163000	17691	0
282000	-162000	18439	0
282000	-161000	19209	0
282000	-160000	20000	0
282000	-159000	20808	0
282000	-158000	21633	0
282000	-157000	22472	0
282000	-156000	23323	0
282000	-155000	24186	0
282000	-154000	25059	0
282000	-153000	25942	0
282000	-152000	26832	0
282000	-151000	27730	0
282000	-150000	28635	0
282000	-149000	29546	0
282000	-148000	30463	0
282000	-147000	31384	0
282000	-146000	32310	0
283000	-218000	43139	0
283000	-217000	42449	0
283000	-216000	41484	0
283000	-215000	40521	0
283000	-214000	39560	0
283000	-213000	38600	0
283000	-212000	37643	0
283000	-211000	36687	0
283000	-210000	35735	0
283000	-209000	34785	0
283000	-208000	33837	0
283000	-207000	32893	0
283000	-206000	31953	0
283000	-205000	31016	0
283000	-204000	30083	0
283000	-203000	29154	0
283000	-202000	28231	0
283000	-201000	27313	0
283000	-200000	26400	0
283000	-199000	25495	0
283000	-198000	24596	0
283000	-197000	23706	0
283000	-196000	22825	0
283000	-195000	21954	0
283000	-194000	21095	0
283000	-193000	20248	0
283000	-192000	19416	0
283000	-191000	18601	0
283000	-190000	17804	0
283000	-189000	17029	0
283000	-188000	16278	0
283000	-187000	15556	0
283000	-186000	14866	0
283000	-185000	14212	0
283000	-184000	13601	0
283000	-183000	13038	0
283000	-182000	12529	0
283000	-181000	12083	0
283000	-180000	11704	0
283000	-179000	11401	0
283000	-178000	11180	0
283000	-177000	11045	0
283000	-176000	11000	0
283000	-175000	11045	0
283000	-174000	11180	0
283000	-173000	11401	0
283000	-172000	11704	0
283000	-171000	12083	0
283000	-170000	12529	0
283000	-169000	13038	0
283000	-168000	13601	0
283000	-167000	14212	0
283000	-166000	14866	0
283000	-165000	15556	0
283000	-164000	16278	0
283000	-163000	17029	0
283000	-162000	17804	0
283000	-161000	18601	0
283000	-160000	19416	0
283000	-159000	20248	0
283000	-158000	21095	0
283000	-157000	21954	0
283000	-156000	22825	0
283000	-155000	23706	0
283000	-154000	24596	0
283000	-153000	25495	0
283000	-152000	26400	0
283000	-151000	27313	0
283000	-150000	28231	0
283000	-149000	29154	0
283000	-148000	30083	0
283000	-147000	31016	0
283000	-146000	31953	0
284000	-218000	42426	0
284000	-217000	41725	0
284000	-216000	41036	0
284000	-215000	40261	0
284000	-214000	39293	0
284000	-213000	38327	0
284000	-212000	37363	0
284000	-211000	36400	0
284000	-210000	35440	0
284000	-209000	34481	0
284000	-208000	33526	0
284000	-207000	32572	0
284000	-206000	31622	0
284000	-205000	30675	0
284000	-204000	29732	0
284000	-203000	28792	0
284000	-202000	27856	0
284000	-201000	26925	0
284000	-200000	26000	0
284000	-199000	25079	0
284000	-198000	24166	0
284000	-197000	23259	0
284000	-196000	22360	0
284000	-195000	21470	0
284000	-194000	20591	0
284000	-193000	19723	0
284000	-192000	18867	0
284000	-191000	18027	0
284000	-190000	17204	0
284000	-189000	16401	0
284000	-188000	15620	0
284000	-187000	14866	0
284000	-186000	14142	0
284000	-185000	13453	0
284000	-184000	12806	0
284000	-183000	12206	0
284000	-182000	11661	0
284000	-181000	11180	0
284000	-180000	10770	0
284000	-179000	10440	0
284000	-178000	10198	0
284000	-177000	10049	0
284000	-176000	10000	0
284000	-175000	10049	0
284000	-174000	10198	0
284000	-173000	10440	0
284000	-172000	10770	0
284000	-171000	11180	0
284000	-170000	11661	0
284000	-169000	12206	0
284000	-168000	12806	0
284000	-167000	13453	0
284000	-166000	14142	0
284000	-165000	14866	0
284000	-164000	15620	0
284000	-163000	16401	0
284000	-162000	17204	0
284000	-161000	18027	0
284000	-160000	18867	0
284000	-159000	19723	0
284000	-158000	20591	0
284000	-157000	21470	0
284000	-156000	22360	0
284000	-155000	23259	0
284000	-154000	24166	0
284000	-153000	25079	0
284000	-152000	26000	0
284000	-151000	26925	0
284000	-150000	27856	0
284000	-149000	28792	0
284000	-148000	29732	0
284000	-147000	30675	0
284000	-146000	31622	0
285000	-218000	41725	0
285000	-217000	41012	0
285000	-216000	40311	0
285000	-215000	39623	0
285000	-214000	38948	0
285000	-213000	38078	0
285000	-212000	37107	0
285000	-211000	36138	0
285000	-210000	35171	0
285000	-209000	34205	0
285000	-208000	33241	0
285000	-207000	32280	0
285000	-206000	31320	0
285000	-205000	30364	0
285000	-204000	29410	0
285000	-203000	28460	0
285000	-202000	27513	0
285000	-201000	26570	0
285000	-200000	25632	0
285000	-199000	24698	0
285000	-198000	23769	0
285000	-197000	22847	0
285000	-196000	21931	0
285000	-195000	21023	0
285000	-194000	20124	0
285000	-193000	19235	0
285000	-192000	18357	0
285000	-191000	17492	0
285000	-190000	16643	0
285000	-189000	15811	0
285000	-188000	15000	0
285000	-187000	14212	0
285000	-186000	13453	0
285000	-185000	12727	0
285000	-184000	12041	0
285000	-183000	11401	0
285000	-182000	10816	0
285000	-181000	10295	0
285000	-180000	9848	0
285000	-179000	9486	0
285000	-178000	9219	0
285000	-177000	9055	0
285000	-176000	9000	0
285000	-175000	9055	0
285000	-174000	9219	0
285000	-173000	9486	0
285000	-172000	9848	0
285000	-171000	10295	0
285000	-170000	10816	0
285000	-169000	11401	0
285000	-168000	12041	0
285000	-167000	12727	0
285000	-166000	13453	0
285000	-165000	14212	0
285000	-164000	15000	0
285000	-163000	15811	0
285000	-162000	16643	0
285000	-161000	17492	0
285000	-160000	18357	0
285000	-159000	19235	0
285000	-158000	20124	0
285000	-157000	21023	0
285000	-156000	21931	0
285000	-155000	22847	0
285000	-154000	23769	0
285000	-153000	24698	0
285000	-152000	25632	0
285000	-151000	26570	0
285000	-150000	27513	0
285000	-149000	28460	0
285000	-148000	29410	0
285000	-147000	30364	0
285000	-146000	31320	0
286000	-218000	41036	0
286000	-217000	40311	0
286000	-216000	39597	0
286000	-215000	38897	0
286000	-214000	38209	0
286000	-213000	37536	0
286000	-212000	36878	0
286000	-211000	35902	0
286000	-210000	34928	0
286000	-209000	33955	0
286000	-208000	32984	0
286000	-207000	32015	0
286000	-206000	31048	0
286000	-205000	30083	0
286000	-204000	29120	0
286000	-203000	28160	0
286000	-202000	27202	0
286000	-201000	26248	0
286000	-200000	25298	0
286000	-199000	24351	0
286000	-198000	23409	0
286000	-197000	22472	0
286000	-196000	21540	0
286000	-195000	20615	0
286000	-194000	19697	0
286000	-193000	18788	0
286000	-192000	17888	0
286000	-191000	17000	0
286000	-190000	16124	0
286000	-189000	15264	0
286000	-188000	14422	0
286000	-187000	13601	0
286000	-186000	12806	0
286000	-185000	12041	0
286000	-184000	11313	0
286000	-183000	10630	0
286000	-182000	10000	0
286000	-181000	9433	0
286000	-180000	8944	0
286000	-179000	8544	0
286000	-178000	8246	0
286000	-177000	8062	0
286000	-176000	8000	0
286000	-175000	8062	0
286000	-174000	8246	0
286000	-173000	8544	0
286000	-172000	8944	0
286000	-171000	9433	0
286000	-170000	10000	0
286000	-169000	10630	0
286000	-168000	11313	0
286000	-167000	12041	0
286000	-166000	12806	0
286000	-165000	13601	0
286000	-164000	14422	0
286000	-163000	15264	0
286000	-162000	16124	0
286000	-161000	17000	0
286000	-160000	17888	0
286000	-159000	18788	0
286000	-158000	19697	0
286000	-157000	20615	0
286000	-156000	21540	0
286000	-155000	22472	0
286000	-154000	23409	0
286000	-153000	24351	0
286000	-152000	25298	0
286000	-151000	26248	0
286000	-150000	27202	0
286000	-149000	28160	0
286000	-148000	29120	0
286000	-147000	30083	0
286000	-146000	31048	0
287000	-218000	40360	0
287000	-217000	39623	0
287000	-216000	38897	0
287000	-215000	38183	0
287000	-214000	37483	0
287000	-213000	36796	0
287000	-212000	36124	0
287000	-211000	35468	0
287000	-210000	34713	0
287000	-209000	33734	0
287000	-208000	32756	0
287000	-207000	31780	0
287000	-206000	30805	0
287000	-205000	29832	0
287000	-204000	28861	0
287000	-203000	27892	0
287000	-202000	26925	0
287000	-201000	25961	0
287000	-200000	25000	0
287000	-199000	24041	0
287000	-198000	23086	0
287000	-197000	22135	0
287000	-196000	21189	0
287000	-195000	20248	0
287000	-194000	19313	0
287000	-193000	18384	0
287000	-192000	17464	0
287000	-191000	16552	0
287000	-190000	15652	0
287000	-189000	14764	0
287000	-188000	13892	0
287000	-187000	13038	0
287000	-186000	12206	0
287000	-185000	11401	0
287000	-184000	10630	0
287000	-183000	9899	0
287000	-182000	9219	0
287000	-181000	8602	0
287000	-180000	8062	0
287000	-179000	7615	0
287000	-178000	7280	0
287000	-177000	7071	0
287000	-176000	7000	0
287000	-175000	7071	0
287000	-174000	7280	0
287000	-173000	7615	0
287000	-172000	8062	0
287000	-171000	8602	0
287000	-170000	9219	0
287000	-169000	9899	0
287000	-168000	10630	0
287000	-167000	11401	0
287000	-166000	12206	0
287000	-165000	13038	0
287000	-164000	13892	0
287000	-163000	14764	0
287000	-162000	15652	0
287000	-161000	16552	0
287000	-160000	17464	0
287000	-159000	18384	0
287000	-158000	19313	0
287000	-157000	20248	0
287000	-156000	21189	0
287000	-155000	22135	0
287000	-154000	23086	0
287000	-153000	24041	0
287000	-152000	25000	0
287000	-151000	25961	0
287000	-150000	26925	0
287000	-149000	27892	0
287000	-148000	28861	0
287000	-147000	29832	0
287000	-146000	30805	0
288000	-218000	39698	0
288000	-217000	38948	0
288000	-216000	38209	0
288000	-215000	37483	0
288000	-214000	36769	0
288000	-213000	36069	0
288000	-212000	35383	0
288000	-211000	34713	0
288000	-210000	34058	0
288000	-209000	33421	0
288000	-208000	32557	0
288000	-207000	31575	0
288000	-206000	30594	0
288000	-205000	29614	0
288000	-204000	28635	0
288000	-203000	27658	0
288000	-202000	26683	0
288000	-201000	25709	0
288000	-200000	24738	0
288000	-199000	23769	0
288000	-198000	22803	0
288000	-197000	21840	0
288000	-196000	20880	0
288000	-195000	19924	0
288000	-194000	18973	0
288000	-193000	18027	0
288000	-192000	17088	0
288000	-191000	16155	0
288000	-190000	15231	0
288000	-189000	14317	0
288000	-188000	13416	0
288000	-187000	12529	0
288000	-186000	11661	0
288000	-185000	10816	0
288000	-184000	10000	0
288000	-183000	9219	0
288000	-182000	8485	0
288000	-181000	7810	0
288000	-180000	7211	0
288000	-179000	6708	0
288000	-178000	6324	0
288000	-177000	6082	0
288000	-176000	6000	0
288000	-175000	6082	0
288000	-174000	6324	0
288000	-173000	6708	0
288000	-172000	7211	0
288000	-171000	7810	0
288000	-170000	8485	0
288000	-169000	9219	0
288000	-168000	10000	0
288000	-167000	10816	0
288000	-166000	11661	0
288000	-165000	12529	0
288000	-164000	13416	0
288000	-163000	14317	0
288000	-162000	15231	0
288000	-161000	16155	0
288000	-160000	17088	0
288000	-159000	18027	0
288000	-158000	18973	0
288000	-157000	19924	0
288000	-156000	20880	0
288000	-155000	21840	0
288000	-154000	22803	0
288000	-153000	23769	0
288000	-152000	24738	0
288000	-151000	25709	0
288000	-150000	26683	0
288000	-149000	27658	0
288000	-148000	28635	0
288000	-147000	29614	0
288000	-146000	30594	0
289000	-218000	39051	0
289000	-217000	38288	0
289000	-216000	37536	0
289000	-215000	36796	0
289000	-214000	36069	0
289000	-213000	35355	0
289000	-212000	34655	0
289000	-211000	33970	0
289000	-210000	33301	0
289000	-209000	32649	0
289000	-208000	32015	0
289000	-207000	31400	0
289000	-206000	30413	0
289000	-205000	29427	0
289000	-204000	28442	0
289000	-203000	27459	0
289000	-202000	26476	0
289000	-201000	25495	0
289000	-200000	24515	0
289000	-199000	23537	0
289000	-198000	22561	0
289000	-197000	21587	0
289000	-196000	20615	0
289000	-195000	19646	0
289000	-194000	18681	0
289000	-193000	17720	0
289000	-192000	16763	0
289000	-191000	15811	0
289000	-190000	14866	0
289000	-189000	13928	0
289000	-188000	13000	0
289000	-187000	12083	0
289000	-186000	11180	0
289000	-185000	10295	0
289000	-184000	9433	0
289000	-183000	8602	0
289000	-182000	7810	0
289000	-181000	7071	0
289000	-180000	6403	0
289000	-179000	5830	0
289000	-178000	5385	0
289000	-177000	5099	0
289000	-176000	5000	0
289000	-175000	5099	0
289000	-174000	5385	0
289000	-173000	5830	0
289000	-172000	6403	0
289000	-171000	7071	0
289000	-170000	7810	0
289000	-169000	8602	0
289000	-168000	9433	0
289000	-167000	10295	0
289000	-166000	11180	0
289000	-165000	12083	0
289000	-164000	13000	0
289000	-163000	13928	0
289000	-162000	14866	0
289000	-161000	15811	0
289000	-160000	16763	0
289000	-159000	17720	0
289000	-158000	18681	0
289000	-157000	19646	0
289000	-156000	20615	0
289000	-155000	21587	0
289000	-154000	22561	0
289000	-153000	23537	0
289000	-152000	24515	0
289000	-151000	25495	0
289000	-150000	26476	0
289000	-149000	27459	0
289000	-148000	28442	0
289000	-147000	29427	0
289000	-146000	30413	0
290000	-218000	38418	0
290000	-217000	37643	0
290000	-216000	36878	0
290000	-215000	36124	0
290000	-214000	35383	0
290000	-213000	34655	0
290000	-212000	33941	0
290000	-211000	33241	0
290000	-210000	32557	0
290000	-209000	31890	0
290000	-208000	31240	0
290000	-207000	30610	0
290000	-206000	30000	0
290000	-205000	29274	0
290000	-204000	28284	0
290000	-203000	27294	0
290000	-202000	26305	0
290000	-201000	25317	0
290000	-200000	24331	0
290000	-199000	23345	0
290000	-198000	22360	0
290000	-197000	21377	0
290000	-196000	20396	0
290000	-195000	19416	0
290000	-194000	18439	0
290000	-193000	17464	0
290000	-192000	16492	0
290000	-191000	15524	0
290000	-190000	14560	0
290000	-189000	13601	0
290000	-188000	12649	0
290000	-187000	11704	0
290000	-186000	10770	0
290000	-185000	9848	0
290000	-184000	8944	0
290000	-183000	8062	0
290000	-182000	7211	0
290000	-181000	6403	0
290000	-180000	5656	0
290000	-179000	5000	0
290000	-178000	4472	0
290000	-177000	4123	0
290000	-176000	4000	0
290000	-175000	4123	0
290000	-174000	4472	0
290000	-173000	5000	0
290000	-172000	5656	0
290000	-171000	6403	0
290000	-170000	7211	0
290000	-169000	8062	0
290000	-168000	8944	0
290000	-167000	9848	0
290000	-166000	10770	0
290000	-165000	11704	0
290000	-164000	12649	0
290000	-163000	13601	0
290000	-162000	14560	0
290000	-161000	15524	0
290000	-160000	16492	0
290000	-159000	17464	0
290000	-158000	18439	0
290000	-157000	19416	0
290000	-156000	20396	0
290000	-155000	21377	0
290000	-154000	22360	0
290000	-153000	23345	0
290000	-152000	24331	0
290000	-151000	25317	0
290000	-150000	26305	0
290000	-149000	27294	0
290000	-148000	28284	0
290000	-147000	29274	0
290000	-146000	30265	0
291000	-218000	37802	0
291000	-217000	37013	0
291000	-216000	36235	0
291000	-215000	35468	0
291000	-214000	34713	0
291000	-213000	33970	0
291000	-212000	33241	0
291000	-211000	32526	0
291000	-210000	31827	0
291000	-209000	31144	0
291000	-208000	30479	0
291000	-207000	29832	0
291000	-206000	29206	0
291000	-205000	28600	0
291000	-204000	28017	0
291000	-203000	27166	0
291000	-202000	26172	0
291000	-201000	25179	0
291000	-200000	24186	0
291000	-199000	23194	0
291000	-198000	22203	0
291000	-197000	21213	0
291000	-196000	20223	0
291000	-195000	19235	0
291000	-194000	18248	0
291000	-193000	17262	0
291000	-192000	16278	0
291000	-191000	15297	0
291000	-190000	14317	0
291000	-189000	13341	0
291000	-188000	12369	0
291000	-187000	11401	0
291000	-186000	10440	0
291000	-185000	9486	0
291000	-184000	8544	0
291000	-183000	7615	0
291000	-182000	6708	0
291000	-181000	5830	0
291000	-180000	5000	0
291000	-179000	4242	0
291000	-178000	3605	0
291000	-177000	3162	0
291000	-176000	3000	0
291000	-175000	3162	0
291000	-174000	3605	0
291000	-173000	4242	0
291000	-172000	5000	0
291000	-171000	5830	0
291000	-170000	6708	0
291000	-169000	7615	0
291000	-168000	8544	0
291000	-167000	9486	0
291000	-166000	10440	0
291000	-165000	11401	0
291000	-164000	12369	0
291000	-163000	13341	0
291000	-162000	14317	0
291000	-161000	15297	0
291000	-160000	16278	0
291000	-159000	17262	0
291000	-158000	18248	0
291000	-157000	19235	0
291000	-156000	20223	0
291000	-155000	21213	0
291000	-154000	22203	0
291000	-153000	23194	0
291000	-152000	24186	0
291000	-151000	25179	0
291000	-150000	26172	0
291000	-149000	27166	0
291000	-148000	28160	0
291000	-147000	29154	0
291000	-146000	30149	0
292000	-218000	37202	0
292000	-217000	36400	0
292000	-216000	35608	0
292000	-215000	34828	0
292000	-214000	34058	0
292000	-213000	33301	0
292000	-212000	32557	0
292000	-211000	31827	0
292000	-210000	31112	0
292000	-209000	30413	0
292000	-208000	29732	0
292000	-207000	29068	0
292000	-206000	28425	0
292000	-205000	27802	0
292000	-204000	27202	0
292000	-203000	26627	0
292000	-202000	26076	0
292000	-201000	25079	0
292000	-200000	24083	0
292000	-199000	23086	0
292000	-198000	22090	0
292000	-197000	21095	0
292000	-196000	20099	0
292000	-195000	19104	0
292000	-194000	18110	0
292000	-193000	17117	0
292000	-192000	16124	0
292000	-191000	15132	0
292000	-190000	14142	0
292000	-189000	13152	0
292000	-188000	12165	0
292000	-187000	11180	0
292000	-186000	10198	0
292000	-185000	9219	0
292000	-184000	8246	0
292000	-183000	7280	0
292000	-182000	6324	0
292000	-181000	5385	0
292000	-180000	4472	0
292000	-179000	3605	0
292000	-178000	2828	0
292000	-177000	2236	0
292000	-176000	2000	0
292000	-175000	2236	0
292000	-174000	2828	0
292000	-173000	3605	0
292000	-172000	4472	0
292000	-171000	5385	0
292000	-170000	6324	0
292000	-169000	7280	0
292000	-168000	8246	0
292000	-167000	9219	0
292000	-166000	10198	0
292000	-165000	11180	0
292000	-164000	12165	0
292000	-163000	13152	0
292000	-162000	14142	0
292000	-161000	15132	0
292000	-160000	16124	0
292000	-159000	17117	0
292000	-158000	18110	0
292000	-157000	19104	0
292000	-156000	20099	0
292000	-155000	21095	0
292000	-154000	22090	0
292000	-153000	23086	0
292000	-152000	24083	0
292000	-151000	25079	0
292000	-150000	26076	0
292000	-149000	27073	0
292000	-148000	28071	0
292000	-147000	29068	0
292000	-146000	30066	0
293000	-218000	36619	0
293000	-217000	35805	0
293000	-216000	35000	0
293000	-215000	34205	0
293000	-214000	33421	0
293000	-213000	32649	0
293000	-212000	31890	0
293000	-211000	31144	0
293000	-210000	30413	0
293000	-209000	29698	0
293000	-208000	29000	0
293000	-207000	28319	0
293000	-206000	27658	0
293000	-205000	27018	0
293000	-204000	26400	0
293000	-203000	25806	0
293000	-202000	25238	0
293000	-201000	24698	0
293000	-200000	24020	0
293000	-199000	23021	0
293000	-198000	22022	0
293000	-197000	21023	0
293000	-196000	20024	0
293000	-195000	19026	0
293000	-194000	18027	0
293000	-193000	17029	0
293000	-192000	16031	0
293000	-191000	15033	0
293000	-190000	14035	0
293000	-189000	13038	0
293000	-188000	12041	0
293000	-187000	11045	0
293000	-186000	10049	0
293000	-185000	9055	0
293000	-184000	8062	0
293000	-183000	7071	0
293000	-182000	6082	0
293000	-181000	5099	0
293000	-180000	4123	0
293000	-179000	3162	0
293000	-178000	2236	0
293000	-177000	1414	0
293000	-176000	1000	0
293000	-175000	1414	0
293000	-174000	2236	0
293000	-173000	3162	0
293000	-172000	4123	0
293000	-171000	5099	0
293000	-170000	6082	0
293000	-169000	7071	0
293000	-168000	8062	0
293000	-167000	9055	0
293000	-166000	10049	0
293000	-165000	11045	0
293000	-164000	12041	0
293000	-163000	13038	0
293000	-162000	14035	0
293000	-161000	15033	0
293000	-160000	16031	0
293000	-159000	17029	0
293000	-158000	18027	0
293000	-157000	19026	0
293000	-156000	20024	0
293000	-155000	21023	0
293000	-154000	22022	0
293000	-153000	23021	0
293000	-152000	24020	0
293000	-151000	25019	0
293000	-150000	26019	0
293000	-149000	27018	0
293000	-148000	28017	0
293000	-147000	29017	0
293000	-146000	30016	0
294000	-218000	36055	0
294000	-217000	35227	0
294000	-216000	34409	0
294000	-215000	33600	0
294000	-214000	32802	0
294000	-213000	32015	0
294000	-212000	31240	0
294000	-211000	30479	0
294000	-210000	29732	0
294000	-209000	29000	0
294000	-208000	28284	0
294000	-207000	27586	0
294000	-206000	26907	0
294000	-205000	26248	0
294000	-204000	25612	0
294000	-203000	25000	0
294000	-202000	24413	0
294000	-201000	23853	0
294000	-200000	23323	0
294000	-199000	22825	0
294000	-198000	22000	0
294000	-197000	21000	0
294000	-196000	20000	0
294000	-195000	19000	0
294000	-194000	18000	0
294000	-193000	17000	0
294000	-192000	16000	0
294000	-191000	15000	0
294000	-190000	14000	0
294000	-189000	13000	0
294000	-188000	12000	0
294000	-187000	11000	0
294000	-186000	10000	0
294000	-185000	9000	0
294000	-184000	8000	0
294000	-183000	7000	0
294000	-182000	6000	0
294000	-181000	5000	0
294000	-180000	4000	0
294000	-179000	3000	0
294000	-178000	2000	0
294000	-177000	1000	0
294000	-176000	0	0
294000	-175000	1000	0
294000	-174000	2000	0
294000	-173000	3000	0
294000	-172000	4000	0
294000	-171000	5000	0
294000	-170000	6000	0
294000	-169000	7000	0
294000	-168000	8000	0
294000	-167000	9000	0
294000	-166000	10000	0
294000	-165000	11000	0
294000	-164000	12000	0
294000	-163000	13000	0
294000	-162000	14000	0
294000	-161000	15000	0
294000	-160000	16000	0
294000	-159000	17000	0
294000	-158000	18000	0
294000	-157000	19000	0
294000	-156000	20000	0
294000	-155000	21000	0
294000	-154000	22000	0
294000	-153000	23000	0
294000	-152000	24000	0
294000	-151000	25000	0
294000	-150000	26000	0
294000	-149000	27000	0
294000	-148000	28000	0
294000	-147000	29000	0
294000	-146000	30000	0
295000	-218000	35510	0
295000	-217000	34669	0
295000	-216000	33837	0
295000	-215000	33015	0
295000	-214000	32202	0
295000	-213000	31400	0
295000	-212000	30610	0
295000	-211000	29832	0
295000	-210000	29068	0
295000	-209000	28319	0
295000	-208000	27586	0
295000	-207000	26870	0
295000	-206000	26172	0
295000	-205000	25495	0
295000	-204000	24839	0
295000	-203000	24207	0
295000	-202000	23600	0
295000	-201000	23021	0
295000	-200000	22472	0
295000	-199000	21954	0
295000	-198000	21470	0
295000	-197000	21023	0
295000	-196000	20024	0
295000	-195000	19026	0
295000	-194000	18027	0
295000	-193000	17029	0
295000	-192000	16031	0
295000	-191000	15033	0
295000	-190000	14035	0
295000	-189000	13038	0
295000	-188000	12041	0
295000	-187000	11045	0
295000	-186000	10049	0
295000	-185000	9055	0
295000	-184000	8062	0
295000	-183000	7071	0
295000	-182000	6082	0
295000	-181000	5099	0
295000	-180000	4123	0
295000	-179000	3162	0
295000	-178000	2236	0
295000	-177000	1414	0
295000	-176000	1000	0
295000	-175000	1414	0
295000	-174000	2236	0
295000	-173000	3162	0
295000	-172000	4123	0
295000	-171000	5099	0
295000	-170000	6082	0
295000	-169000	7071	0
295000	-168000	8062	0
295000	-167000	9055	0
295000	-166000	10049	0
295000	-165000	11045	0
