S_micro	T_micro	diff	mA	mB	nA	nB
332000	-181887	18228	332000	-181887	1	1
332000	-178887	19268	332000	-178887	1	1
332000	-175887	20694	332000	-175887	1	1
332000	-172887	22433	332000	-172887	1	1
332000	-169887	24418	332000	-169887	1	1
332000	-166887	26594	332000	-166887	1	1
332000	-163887	28918	332000	-163887	1	1
332000	-160887	31357	332000	-160887	1	1
332000	-157887	33886	332000	-157887	1	1
332000	-154887	36486	332000	-154887	1	1
332000	-151887	39144	332000	-151887	1	1
332000	-148887	41848	332000	-148887	1	1
332000	-145887	44589	332000	-145887	1	1
332000	-142887	47363	332000	-142887	1	1
332000	-139887	50162	332000	-139887	1	1
332000	-136887	52983	332000	-136887	1	1
332000	-133887	55823	332000	-133887	1	1
332000	-130887	58679	332000	-130887	1	1
332000	-127887	61309	332000	-127887	1	1
332000	-124887	63690	332000	-124887	1	1
332000	-121887	66122	332000	-121887	1	1
332000	-118887	68599	332000	-118887	1	1
332000	-115887	71116	332000	-115887	1	1
332000	-112887	73669	332000	-112887	1	1
332000	-109887	76255	332000	-109887	1	1
332000	-106887	78870	332000	-106887	1	1
335000	-256887	72948	335000	-256887	1	1
335000	-253887	70074	335000	-253887	1	1
335000	-250887	67211	335000	-250887	1	1
335000	-247887	64361	335000	-247887	1	1
335000	-244887	61525	335000	-244887	1	1
335000	-241887	58706	335000	-241887	1	1
335000	-238887	55905	335000	-238887	1	1
335000	-235887	53126	335000	-235887	1	1
335000	-232887	50373	335000	-232887	1	1
335000	-229887	47649	335000	-229887	1	1
335000	-226887	44960	335000	-226887	1	1
335000	-223887	42313	335000	-223887	1	1
335000	-220887	39716	335000	-220887	1	1
335000	-217887	37181	335000	-217887	1	1
335000	-214887	34719	335000	-214887	1	1
335000	-211887	32348	335000	-211887	1	1
335000	-208887	30090	335000	-208887	1	1
335000	-205887	27972	335000	-205887	1	1
335000	-202887	26027	335000	-202887	1	1
335000	-199887	24298	335000	-199887	1	1
335000	-196887	22835	335000	-196887	1	1
335000	-193887	21689	335000	-193887	1	1
335000	-190887	20915	335000	-190887	1	1
335000	-187887	20553	335000	-187887	1	1
335000	-184887	20626	335000	-184887	1	1
335000	-181887	21129	335000	-181887	1	1
335000	-178887	22032	335000	-178887	1	1
335000	-175887	23290	335000	-175887	1	1
335000	-172887	24848	335000	-172887	1	1
335000	-169887	26654	335000	-169887	1	1
335000	-166887	28660	335000	-166887	1	1
335000	-163887	30829	335000	-163887	1	1
335000	-160887	33127	335000	-160887	1	1
335000	-157887	35530	335000	-157887	1	1
335000	-154887	38018	335000	-154887	1	1
335000	-151887	40576	335000	-151887	1	1
335000	-148887	43190	335000	-148887	1	1
335000	-145887	45852	335000	-145887	1	1
335000	-142887	48553	335000	-142887	1	1
335000	-139887	51287	335000	-139887	1	1
335000	-136887	54050	335000	-136887	1	1
335000	-133887	56836	335000	-133887	1	1
335000	-130887	59644	335000	-130887	1	1
335000	-127887	62469	335000	-127887	1	1
335000	-124887	65310	335000	-124887	1	1
335000	-121887	67891	335000	-121887	1	1
335000	-118887	70305	335000	-118887	1	1
335000	-115887	72763	335000	-115887	1	1
335000	-112887	75261	335000	-112887	1	1
335000	-109887	77794	335000	-109887	1	1
335000	-106887	80359	335000	-106887	1	1
338000	-256887	73848	338000	-256887	1	1
338000	-253887	71011	338000	-253887	1	1
338000	-250887	68188	338000	-250887	1	1
338000	-247887	65380	338000	-247887	1	1
338000	-244887	62590	338000	-244887	1	1
338000	-241887	59821	338000	-241887	1	1
338000	-238887	57075	338000	-238887	1	1
338000	-235887	54356	338000	-235887	1	1
338000	-232887	51668	338000	-232887	1	1
338000	-229887	49016	338000	-229887	1	1
338000	-226887	46407	338000	-226887	1	1
338000	-223887	43847	338000	-223887	1	1
338000	-220887	41347	338000	-220887	1	1
338000	-217887	38918	338000	-217887	1	1
338000	-214887	36573	338000	-214887	1	1
338000	-211887	34330	338000	-211887	1	1
338000	-208887	32212	338000	-208887	1	1
338000	-205887	30242	338000	-205887	1	1
338000	-202887	28453	338000	-202887	1	1
338000	-199887	26881	338000	-199887	1	1
338000	-196887	25565	338000	-196887	1	1
338000	-193887	24548	338000	-193887	1	1
338000	-190887	23866	338000	-190887	1	1
338000	-187887	23550	338000	-187887	1	1
338000	-184887	23613	338000	-184887	1	1
338000	-181887	24054	338000	-181887	1	1
338000	-178887	24851	338000	-178887	1	1
338000	-175887	25973	338000	-175887	1	1
338000	-172887	27379	338000	-172887	1	1
338000	-169887	29027	338000	-169887	1	1
338000	-166887	30880	338000	-166887	1	1
338000	-163887	32903	338000	-163887	1	1
338000	-160887	35065	338000	-160887	1	1
338000	-157887	37344	338000	-157887	1	1
338000	-154887	39719	338000	-154887	1	1
338000	-151887	42173	338000	-151887	1	1
338000	-148887	44694	338000	-148887	1	1
338000	-145887	47271	338000	-145887	1	1
338000	-142887	49896	338000	-142887	1	1
338000	-139887	52560	338000	-139887	1	1
338000	-136887	55259	338000	-136887	1	1
338000	-133887	57988	338000	-133887	1	1
338000	-130887	60742	338000	-130887	1	1
338000	-127887	63518	338000	-127887	1	1
338000	-124887	66314	338000	-124887	1	1
338000	-121887	69127	338000	-121887	1	1
338000	-118887	71955	338000	-118887	1	1
338000	-115887	74495	338000	-115887	1	1
338000	-112887	76936	338000	-112887	1	1
338000	-109887	79416	338000	-109887	1	1
338000	-106887	81930	338000	-106887	1	1
341000	-256887	74858	341000	-256887	1	1
341000	-253887	72061	341000	-253887	1	1
341000	-250887	69280	341000	-250887	1	1
341000	-247887	66519	341000	-247887	1	1
341000	-244887	63779	341000	-244887	1	1
341000	-241887	61063	341000	-241887	1	1
341000	-238887	58376	341000	-238887	1	1
341000	-235887	55720	341000	-235887	1	1
341000	-232887	53101	341000	-232887	1	1
341000	-229887	50525	341000	-229887	1	1
341000	-226887	47997	341000	-226887	1	1
341000	-223887	45527	341000	-223887	1	1
341000	-220887	43125	341000	-220887	1	1
341000	-217887	40801	341000	-217887	1	1
341000	-214887	38571	341000	-214887	1	1
341000	-211887	36452	341000	-211887	1	1
341000	-208887	34464	341000	-208887	1	1
341000	-205887	32631	341000	-205887	1	1
341000	-202887	30980	341000	-202887	1	1
341000	-199887	29542	341000	-199887	1	1
341000	-196887	28351	341000	-196887	1	1
341000	-193887	27436	341000	-193887	1	1
341000	-190887	26828	341000	-190887	1	1
341000	-187887	26547	341000	-187887	1	1
341000	-184887	26604	341000	-184887	1	1
341000	-181887	26996	341000	-181887	1	1
341000	-178887	27708	341000	-178887	1	1
341000	-175887	28719	341000	-175887	1	1
341000	-172887	29996	341000	-172887	1	1
341000	-169887	31508	341000	-169887	1	1
341000	-166887	33223	341000	-166887	1	1
341000	-163887	35111	341000	-163887	1	1
341000	-160887	37145	341000	-160887	1	1
341000	-157887	39303	341000	-157887	1	1
341000	-154887	41566	341000	-154887	1	1
341000	-151887	43917	341000	-151887	1	1
341000	-148887	46344	341000	-148887	1	1
341000	-145887	48834	341000	-145887	1	1
341000	-142887	51378	341000	-142887	1	1
341000	-139887	53970	341000	-139887	1	1
341000	-136887	56602	341000	-136887	1	1
341000	-133887	59268	341000	-133887	1	1
341000	-130887	61966	341000	-130887	1	1
341000	-127887	64689	341000	-127887	1	1
341000	-124887	67437	341000	-124887	1	1
341000	-121887	70205	341000	-121887	1	1
341000	-118887	72991	341000	-118887	1	1
341000	-115887	75794	341000	-115887	1	1
341000	-112887	78611	341000	-112887	1	1
341000	-109887	81116	341000	-109887	1	1
341000	-106887	83579	341000	-106887	1	1
344000	-256887	75973	344000	-256887	1	1
344000	-253887	73218	344000	-253887	1	1
344000	-250887	70483	344000	-250887	1	1
344000	-247887	67771	344000	-247887	1	1
344000	-244887	65084	344000	-244887	1	1
344000	-241887	62425	344000	-241887	1	1
344000	-238887	59799	344000	-238887	1	1
344000	-235887	57209	344000	-235887	1	1
344000	-232887	54662	344000	-232887	1	1
344000	-229887	52162	344000	-229887	1	1
344000	-226887	49718	344000	-226887	1	1
344000	-223887	47338	344000	-223887	1	1
344000	-220887	45032	344000	-220887	1	1
344000	-217887	42813	344000	-217887	1	1
344000	-214887	40693	344000	-214887	1	1
344000	-211887	38690	344000	-211887	1	1
344000	-208887	36823	344000	-208887	1	1
344000	-205887	35113	344000	-205887	1	1
344000	-202887	33585	344000	-202887	1	1
344000	-199887	32263	344000	-199887	1	1
344000	-196887	31176	344000	-196887	1	1
344000	-193887	30347	344000	-193887	1	1
344000	-190887	29798	344000	-190887	1	1
344000	-187887	29545	344000	-187887	1	1
344000	-184887	29596	344000	-184887	1	1
344000	-181887	29949	344000	-181887	1	1
344000	-178887	30593	344000	-178887	1	1
344000	-175887	31511	344000	-175887	1	1
344000	-172887	32679	344000	-172887	1	1
344000	-169887	34072	344000	-169887	1	1
344000	-166887	35664	344000	-166887	1	1
344000	-163887	37429	344000	-163887	1	1
344000	-160887	39344	344000	-160887	1	1
344000	-157887	41387	344000	-157887	1	1
344000	-154887	43542	344000	-154887	1	1
344000	-151887	45792	344000	-151887	1	1
344000	-148887	48124	344000	-148887	1	1
344000	-145887	50526	344000	-145887	1	1
344000	-142887	52990	344000	-142887	1	1
344000	-139887	55506	344000	-139887	1	1
344000	-136887	58068	344000	-136887	1	1
344000	-133887	60670	344000	-133887	1	1
344000	-130887	63308	344000	-130887	1	1
344000	-127887	65976	344000	-127887	1	1
344000	-124887	68672	344000	-124887	1	1
344000	-121887	71393	344000	-121887	1	1
344000	-118887	74134	344000	-118887	1	1
344000	-115887	76895	344000	-115887	1	1
344000	-112887	79674	344000	-112887	1	1
344000	-109887	82467	344000	-109887	1	1
344000	-106887	85275	344000	-106887	1	1
347000	-256887	77188	347000	-256887	1	1
347000	-253887	74479	347000	-253887	1	1
347000	-250887	71792	347000	-250887	1	1
347000	-247887	69131	347000	-247887	1	1
347000	-244887	66499	347000	-244887	1	1
347000	-241887	63899	347000	-241887	1	1
347000	-238887	61336	347000	-238887	1	1
347000	-235887	58814	347000	-235887	1	1
347000	-232887	56339	347000	-232887	1	1
347000	-229887	53917	347000	-229887	1	1
347000	-226887	51557	347000	-226887	1	1
347000	-223887	49265	347000	-223887	1	1
347000	-220887	47054	347000	-220887	1	1
347000	-217887	44934	347000	-217887	1	1
347000	-214887	42920	347000	-214887	1	1
347000	-211887	41026	347000	-211887	1	1
347000	-208887	39270	347000	-208887	1	1
347000	-205887	37671	347000	-205887	1	1
347000	-202887	36251	347000	-202887	1	1
347000	-199887	35030	347000	-199887	1	1
347000	-196887	34031	347000	-196887	1	1
347000	-193887	33273	347000	-193887	1	1
347000	-190887	32774	347000	-190887	1	1
347000	-187887	32544	347000	-187887	1	1
347000	-184887	32590	347000	-184887	1	1
347000	-181887	32911	347000	-181887	1	1
347000	-178887	33498	347000	-178887	1	1
347000	-175887	34338	347000	-175887	1	1
347000	-172887	35413	347000	-172887	1	1
347000	-169887	36703	347000	-169887	1	1
347000	-166887	38185	347000	-166887	1	1
347000	-163887	39838	347000	-163887	1	1
347000	-160887	41642	347000	-160887	1	1
347000	-157887	43579	347000	-157887	1	1
347000	-154887	45630	347000	-154887	1	1
347000	-151887	47782	347000	-151887	1	1
347000	-148887	50021	347000	-148887	1	1
347000	-145887	52336	347000	-145887	1	1
347000	-142887	54718	347000	-142887	1	1
347000	-139887	57158	347000	-139887	1	1
347000	-136887	59650	347000	-136887	1	1
347000	-133887	62186	347000	-133887	1	1
347000	-130887	64762	347000	-130887	1	1
347000	-127887	67373	347000	-127887	1	1
347000	-124887	70015	347000	-124887	1	1
347000	-121887	72685	347000	-121887	1	1
347000	-118887	75379	347000	-118887	1	1
347000	-115887	78096	347000	-115887	1	1
347000	-112887	80834	347000	-112887	1	1
347000	-109887	83589	347000	-109887	1	1
347000	-106887	86360	347000	-106887	1	1
350000	-256887	78500	350000	-256887	1	1
350000	-253887	75837	350000	-253887	1	1
350000	-250887	73200	350000	-250887	1	1
350000	-247887	70592	350000	-247887	1	1
350000	-244887	68016	350000	-244887	1	1
350000	-241887	65477	350000	-241887	1	1
350000	-238887	62978	350000	-238887	1	1
350000	-235887	60525	350000	-235887	1	1
350000	-232887	58123	350000	-232887	1	1
350000	-229887	55779	350000	-229887	1	1
350000	-226887	53500	350000	-226887	1	1
350000	-223887	51296	350000	-223887	1	1
350000	-220887	49176	350000	-220887	1	1
350000	-217887	47151	350000	-217887	1	1
350000	-214887	45236	350000	-214887	1	1
350000	-211887	43443	350000	-211887	1	1
350000	-208887	41788	350000	-208887	1	1
350000	-205887	40290	350000	-205887	1	1
350000	-202887	38965	350000	-202887	1	1
350000	-199887	37832	350000	-199887	1	1
350000	-196887	36909	350000	-196887	1	1
350000	-193887	36212	350000	-193887	1	1
350000	-190887	35753	350000	-190887	1	1
350000	-187887	35543	350000	-187887	1	1
350000	-184887	35585	350000	-184887	1	1
350000	-181887	35879	350000	-181887	1	1
350000	-178887	36418	350000	-178887	1	1
350000	-175887	37192	350000	-175887	1	1
350000	-172887	38187	350000	-172887	1	1
350000	-169887	39386	350000	-169887	1	1
350000	-166887	40771	350000	-166887	1	1
350000	-163887	42323	350000	-163887	1	1
350000	-160887	44026	350000	-160887	1	1
350000	-157887	45861	350000	-157887	1	1
350000	-154887	47815	350000	-154887	1	1
350000	-151887	49872	350000	-151887	1	1
350000	-148887	52022	350000	-148887	1	1
350000	-145887	54252	350000	-145887	1	1
350000	-142887	56553	350000	-142887	1	1
350000	-139887	58917	350000	-139887	1	1
350000	-136887	61337	350000	-136887	1	1
350000	-133887	63806	350000	-133887	1	1
350000	-130887	66319	350000	-130887	1	1
350000	-127887	68871	350000	-127887	1	1
350000	-124887	71458	350000	-124887	1	1
350000	-121887	74076	350000	-121887	1	1
350000	-118887	76722	350000	-118887	1	1
350000	-115887	79393	350000	-115887	1	1
350000	-112887	82087	350000	-112887	1	1
350000	-109887	84801	350000	-109887	1	1
350000	-106887	87534	350000	-106887	1	1
353000	-256887	79902	353000	-256887	1	1
353000	-253887	77288	353000	-253887	1	1
353000	-250887	74702	353000	-250887	1	1
353000	-247887	72149	353000	-247887	1	1
353000	-244887	69631	353000	-244887	1	1
353000	-241887	67152	353000	-241887	1	1
353000	-238887	64718	353000	-238887	1	1
353000	-235887	62333	353000	-235887	1	1
353000	-232887	60004	353000	-232887	1	1
353000	-229887	57736	353000	-229887	1	1
353000	-226887	55538	353000	-226887	1	1
353000	-223887	53418	353000	-223887	1	1
353000	-220887	51385	353000	-220887	1	1
353000	-217887	49451	353000	-217887	1	1
353000	-214887	47628	353000	-214887	1	1
353000	-211887	45929	353000	-211887	1	1
353000	-208887	44367	353000	-208887	1	1
353000	-205887	42959	353000	-205887	1	1
353000	-202887	41719	353000	-202887	1	1
353000	-199887	40663	353000	-199887	1	1
353000	-196887	39805	353000	-196887	1	1
353000	-193887	39159	353000	-193887	1	1
353000	-190887	38736	353000	-190887	1	1
353000	-187887	38541	353000	-187887	1	1
353000	-184887	38580	353000	-184887	1	1
353000	-181887	38852	353000	-181887	1	1
353000	-178887	39350	353000	-178887	1	1
353000	-175887	40068	353000	-175887	1	1
353000	-172887	40993	353000	-172887	1	1
353000	-169887	42112	353000	-169887	1	1
353000	-166887	43410	353000	-166887	1	1
353000	-163887	44871	353000	-163887	1	1
353000	-160887	46481	353000	-160887	1	1
353000	-157887	48223	353000	-157887	1	1
353000	-154887	50084	353000	-154887	1	1
353000	-151887	52052	353000	-151887	1	1
353000	-148887	54115	353000	-148887	1	1
353000	-145887	56262	353000	-145887	1	1
353000	-142887	58484	353000	-142887	1	1
353000	-139887	60774	353000	-139887	1	1
353000	-136887	63122	353000	-136887	1	1
353000	-133887	65524	353000	-133887	1	1
353000	-130887	67974	353000	-130887	1	1
353000	-127887	70466	353000	-127887	1	1
353000	-124887	72996	353000	-124887	1	1
353000	-121887	75561	353000	-121887	1	1
353000	-118887	78156	353000	-118887	1	1
353000	-115887	80780	353000	-115887	1	1
353000	-112887	83429	353000	-112887	1	1
353000	-109887	86101	353000	-109887	1	1
353000	-106887	88794	353000	-106887	1	1
356000	-256887	81392	356000	-256887	1	1
356000	-253887	78826	356000	-253887	1	1
356000	-250887	76293	356000	-250887	1	1
356000	-247887	73794	356000	-247887	1	1
356000	-244887	71334	356000	-244887	1	1
356000	-241887	68917	356000	-241887	1	1
356000	-238887	66548	356000	-238887	1	1
356000	-235887	64231	356000	-235887	1	1
356000	-232887	61973	356000	-232887	1	1
356000	-229887	59780	356000	-229887	1	1
356000	-226887	57659	356000	-226887	1	1
356000	-223887	55620	356000	-223887	1	1
356000	-220887	53671	356000	-220887	1	1
356000	-217887	51823	356000	-217887	1	1
356000	-214887	50086	356000	-214887	1	1
356000	-211887	48473	356000	-211887	1	1
356000	-208887	46996	356000	-208887	1	1
356000	-205887	45669	356000	-205887	1	1
356000	-202887	44504	356000	-202887	1	1
356000	-199887	43516	356000	-199887	1	1
356000	-196887	42716	356000	-196887	1	1
356000	-193887	42114	356000	-193887	1	1
356000	-190887	41721	356000	-190887	1	1
356000	-187887	41541	356000	-187887	1	1
356000	-184887	41577	356000	-184887	1	1
356000	-181887	41828	356000	-181887	1	1
356000	-178887	42292	356000	-178887	1	1
356000	-175887	42961	356000	-175887	1	1
356000	-172887	43825	356000	-172887	1	1
356000	-169887	44873	356000	-169887	1	1
356000	-166887	46094	356000	-166887	1	1
356000	-163887	47472	356000	-163887	1	1
356000	-160887	48996	356000	-160887	1	1
356000	-157887	50652	356000	-157887	1	1
356000	-154887	52427	356000	-154887	1	1
356000	-151887	54310	356000	-151887	1	1
356000	-148887	56290	356000	-148887	1	1
356000	-145887	58358	356000	-145887	1	1
356000	-142887	60503	356000	-142887	1	1
356000	-139887	62718	356000	-139887	1	1
356000	-136887	64997	356000	-136887	1	1
356000	-133887	67332	356000	-133887	1	1
356000	-130887	69718	356000	-130887	1	1
356000	-127887	72150	356000	-127887	1	1
356000	-124887	74623	356000	-124887	1	1
356000	-121887	77134	356000	-121887	1	1
356000	-118887	79678	356000	-118887	1	1
356000	-115887	82253	356000	-115887	1	1
356000	-112887	84856	356000	-112887	1	1
356000	-109887	87485	356000	-109887	1	1
356000	-106887	90136	356000	-106887	1	1
359000	-256887	82962	359000	-256887	1	1
359000	-253887	80447	359000	-253887	1	1
359000	-250887	77966	359000	-250887	1	1
359000	-247887	75523	359000	-247887	1	1
359000	-244887	73122	359000	-244887	1	1
359000	-241887	70766	359000	-241887	1	1
359000	-238887	68460	359000	-238887	1	1
359000	-235887	66210	359000	-235887	1	1
359000	-232887	64022	359000	-232887	1	1
359000	-229887	61901	359000	-229887	1	1
359000	-226887	59856	359000	-226887	1	1
359000	-223887	57895	359000	-223887	1	1
359000	-220887	56025	359000	-220887	1	1
359000	-217887	54257	359000	-217887	1	1
359000	-214887	52600	359000	-214887	1	1
359000	-211887	51066	359000	-211887	1	1
359000	-208887	49667	359000	-208887	1	1
359000	-205887	48413	359000	-205887	1	1
359000	-202887	47316	359000	-202887	1	1
359000	-199887	46387	359000	-199887	1	1
359000	-196887	45638	359000	-196887	1	1
359000	-193887	45075	359000	-193887	1	1
359000	-190887	44708	359000	-190887	1	1
359000	-187887	44540	359000	-187887	1	1
359000	-184887	44573	359000	-184887	1	1
359000	-181887	44808	359000	-181887	1	1
359000	-178887	45241	359000	-178887	1	1
359000	-175887	45867	359000	-175887	1	1
359000	-172887	46677	359000	-172887	1	1
359000	-169887	47663	359000	-169887	1	1
359000	-166887	48814	359000	-166887	1	1
359000	-163887	50118	359000	-163887	1	1
359000	-160887	51563	359000	-160887	1	1
359000	-157887	53139	359000	-157887	1	1
359000	-154887	54834	359000	-154887	1	1
359000	-151887	56637	359000	-151887	1	1
359000	-148887	58539	359000	-148887	1	1
359000	-145887	60529	359000	-145887	1	1
359000	-142887	62600	359000	-142887	1	1
359000	-139887	64744	359000	-139887	1	1
359000	-136887	66953	359000	-136887	1	1
359000	-133887	69223	359000	-133887	1	1
359000	-130887	71546	359000	-130887	1	1
359000	-127887	73917	359000	-127887	1	1
359000	-124887	76333	359000	-124887	1	1
359000	-121887	78789	359000	-121887	1	1
359000	-118887	81282	359000	-118887	1	1
359000	-115887	83808	359000	-115887	1	1
359000	-112887	86364	359000	-112887	1	1
359000	-109887	88948	359000	-109887	1	1
359000	-106887	91557	359000	-106887	1	1
362000	-256887	84610	362000	-256887	1	1
362000	-253887	82146	362000	-253887	1	1
362000	-250887	79718	362000	-250887	1	1
362000	-247887	77330	362000	-247887	1	1
362000	-244887	74986	362000	-244887	1	1
362000	-241887	72691	362000	-241887	1	1
362000	-238887	70448	362000	-238887	1	1
362000	-235887	68264	362000	-235887	1	1
362000	-232887	66143	362000	-232887	1	1
362000	-229887	64093	362000	-229887	1	1
362000	-226887	62120	362000	-226887	1	1
362000	-223887	60232	362000	-223887	1	1
362000	-220887	58438	362000	-220887	1	1
362000	-217887	56745	362000	-217887	1	1
362000	-214887	55163	362000	-214887	1	1
362000	-211887	53702	362000	-211887	1	1
362000	-208887	52373	362000	-208887	1	1
362000	-205887	51185	362000	-205887	1	1
362000	-202887	50149	362000	-202887	1	1
362000	-199887	49274	362000	-199887	1	1
362000	-196887	48569	362000	-196887	1	1
362000	-193887	48041	362000	-193887	1	1
362000	-190887	47697	362000	-190887	1	1
362000	-187887	47539	362000	-187887	1	1
362000	-184887	47571	362000	-184887	1	1
362000	-181887	47791	362000	-181887	1	1
362000	-178887	48197	362000	-178887	1	1
362000	-175887	48785	362000	-175887	1	1
362000	-172887	49548	362000	-172887	1	1
362000	-169887	50477	362000	-169887	1	1
362000	-166887	51565	362000	-166887	1	1
362000	-163887	52801	362000	-163887	1	1
362000	-160887	54175	362000	-160887	1	1
362000	-157887	55677	362000	-157887	1	1
362000	-154887	57297	362000	-154887	1	1
362000	-151887	59025	362000	-151887	1	1
362000	-148887	60852	362000	-148887	1	1
362000	-145887	62769	362000	-145887	1	1
362000	-142887	64768	362000	-142887	1	1
362000	-139887	66843	362000	-139887	1	1
362000	-136887	68985	362000	-136887	1	1
362000	-133887	71189	362000	-133887	1	1
362000	-130887	73450	362000	-130887	1	1
362000	-127887	75762	362000	-127887	1	1
362000	-124887	78121	362000	-124887	1	1
362000	-121887	80523	362000	-121887	1	1
362000	-118887	82963	362000	-118887	1	1
362000	-115887	85440	362000	-115887	1	1
362000	-112887	87948	362000	-112887	1	1
362000	-109887	90487	362000	-109887	1	1
362000	-106887	93053	362000	-106887	1	1
365000	-256887	86331	365000	-256887	1	1
365000	-253887	83917	365000	-253887	1	1
365000	-250887	81542	365000	-250887	1	1
365000	-247887	79209	365000	-247887	1	1
365000	-244887	76923	365000	-244887	1	1
365000	-241887	74687	365000	-241887	1	1
365000	-238887	72506	365000	-238887	1	1
365000	-235887	70385	365000	-235887	1	1
365000	-232887	68331	365000	-232887	1	1
365000	-229887	66348	365000	-229887	1	1
365000	-226887	64445	365000	-226887	1	1
365000	-223887	62627	365000	-223887	1	1
365000	-220887	60903	365000	-220887	1	1
365000	-217887	59280	365000	-217887	1	1
365000	-214887	57768	365000	-214887	1	1
365000	-211887	56375	365000	-211887	1	1
365000	-208887	55110	365000	-208887	1	1
365000	-205887	53983	365000	-205887	1	1
365000	-202887	53001	365000	-202887	1	1
365000	-199887	52174	365000	-199887	1	1
365000	-196887	51509	365000	-196887	1	1
365000	-193887	51011	365000	-193887	1	1
365000	-190887	50687	365000	-190887	1	1
365000	-187887	50538	365000	-187887	1	1
365000	-184887	50568	365000	-184887	1	1
365000	-181887	50775	365000	-181887	1	1
365000	-178887	51158	365000	-178887	1	1
365000	-175887	51712	365000	-175887	1	1
365000	-172887	52432	365000	-172887	1	1
365000	-169887	53312	365000	-169887	1	1
365000	-166887	54343	365000	-166887	1	1
365000	-163887	55517	365000	-163887	1	1
365000	-160887	56825	365000	-160887	1	1
365000	-157887	58259	365000	-157887	1	1
365000	-154887	59809	365000	-154887	1	1
365000	-151887	61466	365000	-151887	1	1
365000	-148887	63223	365000	-148887	1	1
365000	-145887	65070	365000	-145887	1	1
365000	-142887	67001	365000	-142887	1	1
365000	-139887	69008	365000	-139887	1	1
365000	-136887	71085	365000	-136887	1	1
365000	-133887	73226	365000	-133887	1	1
365000	-130887	75426	365000	-130887	1	1
365000	-127887	77679	365000	-127887	1	1
365000	-124887	79982	365000	-124887	1	1
365000	-121887	82329	365000	-121887	1	1
365000	-118887	84718	365000	-118887	1	1
365000	-115887	87144	365000	-115887	1	1
365000	-112887	89605	365000	-112887	1	1
365000	-109887	92098	365000	-109887	1	1
365000	-106887	94621	365000	-106887	1	1
368000	-256887	88121	368000	-256887	1	1
368000	-253887	85757	368000	-253887	1	1
368000	-250887	83434	368000	-250887	1	1
368000	-247887	81156	368000	-247887	1	1
368000	-244887	78926	368000	-244887	1	1
368000	-241887	76748	368000	-241887	1	1
368000	-238887	74628	368000	-238887	1	1
368000	-235887	72569	368000	-235887	1	1
368000	-232887	70578	368000	-232887	1	1
368000	-229887	68661	368000	-229887	1	1
368000	-226887	66823	368000	-226887	1	1
368000	-223887	65071	368000	-223887	1	1
368000	-220887	63414	368000	-220887	1	1
368000	-217887	61857	368000	-217887	1	1
368000	-214887	60409	368000	-214887	1	1
368000	-211887	59079	368000	-211887	1	1
368000	-208887	57873	368000	-208887	1	1
368000	-205887	56801	368000	-205887	1	1
368000	-202887	55869	368000	-202887	1	1
368000	-199887	55084	368000	-199887	1	1
368000	-196887	54455	368000	-196887	1	1
368000	-193887	53984	368000	-193887	1	1
368000	-190887	53678	368000	-190887	1	1
368000	-187887	53538	368000	-187887	1	1
368000	-184887	53566	368000	-184887	1	1
368000	-181887	53762	368000	-181887	1	1
368000	-178887	54123	368000	-178887	1	1
368000	-175887	54647	368000	-175887	1	1
368000	-172887	55329	368000	-172887	1	1
368000	-169887	56163	368000	-169887	1	1
368000	-166887	57143	368000	-166887	1	1
368000	-163887	58261	368000	-163887	1	1
368000	-160887	59509	368000	-160887	1	1
368000	-157887	60879	368000	-157887	1	1
368000	-154887	62364	368000	-154887	1	1
368000	-151887	63955	368000	-151887	1	1
368000	-148887	65645	368000	-148887	1	1
368000	-145887	67426	368000	-145887	1	1
368000	-142887	69291	368000	-142887	1	1
368000	-139887	71234	368000	-139887	1	1
368000	-136887	73248	368000	-136887	1	1
368000	-133887	75328	368000	-133887	1	1
368000	-130887	77468	368000	-130887	1	1
368000	-127887	79664	368000	-127887	1	1
368000	-124887	81910	368000	-124887	1	1
368000	-121887	84204	368000	-121887	1	1
368000	-118887	86541	368000	-118887	1	1
368000	-115887	88917	368000	-115887	1	1
368000	-112887	91331	368000	-112887	1	1
368000	-109887	93778	368000	-109887	1	1
368000	-106887	96256	368000	-106887	1	1
371000	-256887	89975	371000	-256887	1	1
371000	-253887	87661	371000	-253887	1	1
371000	-250887	85390	371000	-250887	1	1
371000	-247887	83165	371000	-247887	1	1
371000	-244887	80990	371000	-244887	1	1
371000	-241887	78870	371000	-241887	1	1
371000	-238887	76808	371000	-238887	1	1
371000	-235887	74809	371000	-235887	1	1
371000	-232887	72880	371000	-232887	1	1
371000	-229887	71024	371000	-229887	1	1
371000	-226887	69249	371000	-226887	1	1
371000	-223887	67561	371000	-223887	1	1
371000	-220887	65966	371000	-220887	1	1
371000	-217887	64471	371000	-217887	1	1
371000	-214887	63083	371000	-214887	1	1
371000	-211887	61810	371000	-211887	1	1
371000	-208887	60659	371000	-208887	1	1
371000	-205887	59636	371000	-205887	1	1
371000	-202887	58749	371000	-202887	1	1
371000	-199887	58004	371000	-199887	1	1
371000	-196887	57406	371000	-196887	1	1
371000	-193887	56960	371000	-193887	1	1
371000	-190887	56670	371000	-190887	1	1
371000	-187887	56537	371000	-187887	1	1
371000	-184887	56564	371000	-184887	1	1
371000	-181887	56749	371000	-181887	1	1
371000	-178887	57092	371000	-178887	1	1
