S_micro\tT_micro\tdiff\tbasin
S_micro	T_micro	diff	0
299000	-241887	57134	0
299000	-238887	54252	0
299000	-235887	51384	0
299000	-232887	48531	0
299000	-229887	45698	0
299000	-226887	42887	0
299000	-223887	40104	0
299000	-220887	37354	0
299000	-217887	34646	0
299000	-214887	31989	0
299000	-211887	29399	0
299000	-208887	26895	0
299000	-205887	24502	0
299000	-202887	22256	0
299000	-199887	20207	0
299000	-196887	18421	0
299000	-193887	16980	0
299000	-190887	15704	0
299000	-187887	12895	0
299000	-184887	10196	0
299000	-181887	7723	0
299000	-178887	5773	0
299000	-175887	5001	0
299000	-172887	5889	0
299000	-169887	7897	0
299000	-166887	10394	0
299000	-163887	13104	0
299000	-160887	15918	0
299000	-157887	18790	0
299000	-154887	21696	0
299000	-151887	24625	0
299000	-148887	27570	0
299000	-145887	30525	0
299000	-142887	33488	0
299000	-139887	36457	0
299000	-136887	39431	0
299000	-133887	42408	0
299000	-130887	45389	0
299000	-127887	48372	0
299000	-124887	51356	0
299000	-121887	54343	0
299000	-118887	57331	0
299000	-115887	60320	0
299000	-112887	63310	0
299000	-109887	66301	0
299000	-106887	69293	0
302000	-256887	71102	0
302000	-253887	68150	0
302000	-250887	65203	0
302000	-247887	62261	0
302000	-244887	59325	0
302000	-241887	56396	0
302000	-238887	53474	0
302000	-235887	50562	0
302000	-232887	47660	0
302000	-229887	44771	0
302000	-226887	41898	0
302000	-223887	39045	0
302000	-220887	36214	0
302000	-217887	33414	0
302000	-214887	30651	0
302000	-211887	27937	0
302000	-208887	25288	0
302000	-205887	22727	0
302000	-202887	20286	0
302000	-199887	18014	0
302000	-196887	15985	0
302000	-193887	14301	0
302000	-190887	13096	0
302000	-187887	12511	0
302000	-184887	11957	0
302000	-181887	9932	0
302000	-178887	8504	0
302000	-175887	8000	0
302000	-172887	8584	0
302000	-169887	10068	0
302000	-166887	12126	0
302000	-163887	14516	0
302000	-160887	17099	0
302000	-157887	19801	0
302000	-154887	22577	0
302000	-151887	25405	0
302000	-148887	28268	0
302000	-145887	31157	0
302000	-142887	34065	0
302000	-139887	36988	0
302000	-136887	39922	0
302000	-133887	42866	0
302000	-130887	45816	0
302000	-127887	48773	0
302000	-124887	51735	0
302000	-121887	54701	0
302000	-118887	57670	0
302000	-115887	60642	0
302000	-112887	63618	0
302000	-109887	66595	0
302000	-106887	69574	0
305000	-256887	70637	0
305000	-253887	67666	0
305000	-250887	64696	0
305000	-247887	61730	0
305000	-244887	58768	0
305000	-241887	55809	0
305000	-238887	52855	0
305000	-235887	49906	0
305000	-232887	46964	0
305000	-229887	44030	0
305000	-226887	41105	0
305000	-223887	38192	0
305000	-220887	35294	0
305000	-217887	32414	0
305000	-214887	29558	0
305000	-211887	26733	0
305000	-208887	23952	0
305000	-205887	21229	0
305000	-202887	18593	0
305000	-199887	16084	0
305000	-196887	13773	0
305000	-193887	11777	0
305000	-190887	10281	0
305000	-187887	9523	0
305000	-184887	9679	0
305000	-181887	10709	0
305000	-178887	11372	0
305000	-175887	11000	0
305000	-172887	11432	0
305000	-169887	12584	0
305000	-166887	14284	0
305000	-163887	16362	0
305000	-160887	18692	0
305000	-157887	21191	0
305000	-154887	23806	0
305000	-151887	26503	0
305000	-148887	29259	0
305000	-145887	32059	0
305000	-142887	34892	0
305000	-139887	37751	0
305000	-136887	40630	0
305000	-133887	43525	0
305000	-130887	46434	0
305000	-127887	49354	0
305000	-124887	52283	0
305000	-121887	55219	0
305000	-118887	58162	0
305000	-115887	61111	0
305000	-112887	64064	0
305000	-109887	67021	0
305000	-106887	69982	0
308000	-256887	70298	0
308000	-253887	67311	0
308000	-250887	64326	0
308000	-247887	61342	0
308000	-244887	58359	0
308000	-241887	55379	0
308000	-238887	52401	0
308000	-235887	49425	0
308000	-232887	46452	0
308000	-229887	43484	0
308000	-226887	40520	0
308000	-223887	37561	0
308000	-220887	34610	0
308000	-217887	31668	0
308000	-214887	28738	0
308000	-211887	25823	0
308000	-208887	22931	0
308000	-205887	20071	0
308000	-202887	17259	0
308000	-199887	14521	0
308000	-196887	11911	0
308000	-193887	9532	0
308000	-190887	7607	0
308000	-187887	6547	0
308000	-184887	6773	0
308000	-181887	8177	0
308000	-178887	10289	0
308000	-175887	12762	0
308000	-172887	14341	0
308000	-169887	15276	0
308000	-166887	16704	0
308000	-163887	18512	0
308000	-160887	20601	0
308000	-157887	22892	0
308000	-154887	25332	0
308000	-151887	27882	0
308000	-148887	30514	0
308000	-145887	33208	0
308000	-142887	35950	0
308000	-139887	38731	0
308000	-136887	41543	0
308000	-133887	44379	0
308000	-130887	47235	0
308000	-127887	50108	0
308000	-124887	52995	0
308000	-121887	55894	0
308000	-118887	58803	0
308000	-115887	61721	0
308000	-112887	64647	0
308000	-109887	67579	0
308000	-106887	70516	0
311000	-256887	70086	0
311000	-253887	67089	0
311000	-250887	64094	0
311000	-247887	61098	0
311000	-244887	58103	0
311000	-241887	55109	0
311000	-238887	52115	0
311000	-235887	49122	0
311000	-232887	46130	0
311000	-229887	43139	0
311000	-226887	40150	0
311000	-223887	37162	0
311000	-220887	34176	0
311000	-217887	31193	0
311000	-214887	28214	0
311000	-211887	25239	0
311000	-208887	22272	0
311000	-205887	19314	0
311000	-202887	16372	0
311000	-199887	13455	0
311000	-196887	10585	0
311000	-193887	7813	0
311000	-190887	5296	0
311000	-187887	3612	0
311000	-184887	4005	0
311000	-181887	6086	0
311000	-178887	8720	0
311000	-175887	11534	0
311000	-172887	14423	0
311000	-169887	17350	0
311000	-166887	19288	0
311000	-163887	20874	0
311000	-160887	22746	0
311000	-157887	24841	0
311000	-154887	27106	0
311000	-151887	29503	0
311000	-148887	32001	0
311000	-145887	34580	0
311000	-142887	37221	0
311000	-139887	39914	0
311000	-136887	42647	0
311000	-133887	45414	0
311000	-130887	48209	0
311000	-127887	51028	0
311000	-124887	53865	0
311000	-121887	56720	0
311000	-118887	59589	0
311000	-115887	62470	0
311000	-112887	65362	0
311000	-109887	68263	0
311000	-106887	71173	0
314000	-256887	70001	0
314000	-253887	67001	0
314000	-250887	64001	0
314000	-247887	61001	0
314000	-244887	58001	0
314000	-241887	55002	0
314000	-238887	52002	0
314000	-235887	49002	0
314000	-232887	46002	0
314000	-229887	43002	0
314000	-226887	40002	0
314000	-223887	37002	0
314000	-220887	34003	0
314000	-217887	31003	0
314000	-214887	28003	0
314000	-211887	25004	0
314000	-208887	22005	0
314000	-205887	19005	0
314000	-202887	16006	0
314000	-199887	13008	0
314000	-196887	10011	0
314000	-193887	7015	0
314000	-190887	4027	0
314000	-187887	1105	0
314000	-184887	2054	0
314000	-181887	5022	0
314000	-178887	8013	0
314000	-175887	11010	0
314000	-172887	14007	0
314000	-169887	17006	0
314000	-166887	20005	0
314000	-163887	23004	0
314000	-160887	25067	0
314000	-157887	26982	0
314000	-154887	29081	0
314000	-151887	31327	0
314000	-148887	33691	0
314000	-145887	36149	0
314000	-142887	38684	0
314000	-139887	41281	0
314000	-136887	43929	0
314000	-133887	46620	0
314000	-130887	49347	0
314000	-127887	52104	0
314000	-124887	54886	0
314000	-121887	57690	0
314000	-118887	60513	0
314000	-115887	63352	0
314000	-112887	66206	0
314000	-109887	69071	0
314000	-106887	71948	0
317000	-256887	70045	0
317000	-253887	67047	0
317000	-250887	64049	0
317000	-247887	61052	0
317000	-244887	58055	0
317000	-241887	55058	0
317000	-238887	52061	0
317000	-235887	49065	0
317000	-232887	46069	0
317000	-229887	43074	0
317000	-226887	40079	0
317000	-223887	37086	0
317000	-220887	34093	0
317000	-217887	31102	0
317000	-214887	28113	0
317000	-211887	25127	0
317000	-208887	22144	0
317000	-205887	19167	0
317000	-202887	16198	0
317000	-199887	13243	0
317000	-196887	10314	0
317000	-193887	7442	0
317000	-190887	4732	0
317000	-187887	2719	0
317000	-184887	3224	0
317000	-181887	5603	0
317000	-178887	8390	0
317000	-175887	11286	0
317000	-172887	14226	0
317000	-169887	17187	0
317000	-166887	20159	0
317000	-163887	23138	0
317000	-160887	26122	0
317000	-157887	29110	0
317000	-154887	31221	0
317000	-151887	33323	0
317000	-148887	35554	0
317000	-145887	37891	0
317000	-142887	40317	0
317000	-139887	42815	0
317000	-136887	45374	0
317000	-133887	47984	0
317000	-130887	50637	0
317000	-127887	53327	0
317000	-124887	56049	0
317000	-121887	58798	0
317000	-118887	61570	0
317000	-115887	64362	0
317000	-112887	67173	0
317000	-109887	69999	0
317000	-106887	72839	0
320000	-256887	70218	0
320000	-253887	67227	0
320000	-250887	64238	0
320000	-247887	61250	0
320000	-244887	58262	0
320000	-241887	55277	0
320000	-238887	52293	0
320000	-235887	49310	0
320000	-232887	46331	0
320000	-229887	43354	0
320000	-226887	40380	0
320000	-223887	37410	0
320000	-220887	34446	0
320000	-217887	31489	0
320000	-214887	28540	0
320000	-211887	25604	0
320000	-208887	22684	0
320000	-205887	19788	0
320000	-202887	16928	0
320000	-199887	14126	0
320000	-196887	11426	0
320000	-193887	8920	0
320000	-190887	6824	0
320000	-187887	5618	0
320000	-184887	5879	0
320000	-181887	7454	0
320000	-178887	9724	0
320000	-175887	12311	0
320000	-172887	15052	0
320000	-169887	17876	0
320000	-166887	20750	0
320000	-163887	23655	0
320000	-160887	26581	0
320000	-157887	29522	0
320000	-154887	32474	0
320000	-151887	35434	0
320000	-148887	37564	0
320000	-145887	39784	0
320000	-142887	42100	0
320000	-139887	44498	0
320000	-136887	46966	0
320000	-133887	49492	0
320000	-130887	52069	0
320000	-127887	54688	0
320000	-124887	57345	0
320000	-121887	60035	0
320000	-118887	62752	0
320000	-115887	65494	0
320000	-112887	68258	0
320000	-109887	71041	0
320000	-106887	73841	0
323000	-256887	70517	0
323000	-253887	67540	0
323000	-250887	64565	0
323000	-247887	61593	0
323000	-244887	58623	0
323000	-241887	55657	0
323000	-238887	52694	0
323000	-235887	49736	0
323000	-232887	46784	0
323000	-229887	43837	0
323000	-226887	40899	0
323000	-223887	37970	0
323000	-220887	35053	0
323000	-217887	32151	0
323000	-214887	29270	0
323000	-211887	26414	0
323000	-208887	23595	0
323000	-205887	20826	0
323000	-202887	18131	0
323000	-199887	15548	0
323000	-196887	13143	0
323000	-193887	11033	0
323000	-190887	9420	0
323000	-187887	8587	0
323000	-184887	8760	0
323000	-181887	9886	0
323000	-178887	11693	0
323000	-175887	13919	0
323000	-172887	16393	0
323000	-169887	19019	0
323000	-166887	21742	0
323000	-163887	24530	0
323000	-160887	27363	0
323000	-157887	30228	0
323000	-154887	33117	0
323000	-151887	36024	0
323000	-148887	38945	0
323000	-145887	41806	0
323000	-142887	44016	0
323000	-139887	46315	0
323000	-136887	48691	0
323000	-133887	51132	0
323000	-130887	53630	0
323000	-127887	56177	0
323000	-124887	58766	0
323000	-121887	61393	0
323000	-118887	64053	0
323000	-115887	66742	0
323000	-112887	69456	0
323000	-109887	72193	0
323000	-106887	74950	0
326000	-256887	70943	0
326000	-253887	67984	0
326000	-250887	65030	0
326000	-247887	62079	0
326000	-244887	59134	0
326000	-241887	56195	0
326000	-238887	53262	0
326000	-235887	50338	0
326000	-232887	47422	0
326000	-229887	44518	0
326000	-226887	41628	0
326000	-223887	38754	0
326000	-220887	35901	0
326000	-217887	33074	0
326000	-214887	30280	0
326000	-211887	27530	0
326000	-208887	24837	0
326000	-205887	22224	0
326000	-202887	19721	0
326000	-199887	17375	0
326000	-196887	15261	0
326000	-193887	13487	0
326000	-190887	12203	0
326000	-187887	11572	0
326000	-184887	11701	0
326000	-181887	12566	0
326000	-178887	14032	0
326000	-175887	15934	0
326000	-172887	18136	0
326000	-169887	20540	0
326000	-166887	23085	0
326000	-163887	25727	0
326000	-160887	28441	0
326000	-157887	31207	0
326000	-154887	34013	0
326000	-151887	36849	0
326000	-148887	39710	0
326000	-145887	42590	0
326000	-142887	45485	0
326000	-139887	48250	0
326000	-136887	50535	0
326000	-133887	52891	0
326000	-130887	55309	0
326000	-127887	57782	0
326000	-124887	60303	0
326000	-121887	62866	0
326000	-118887	65466	0
326000	-115887	68099	0
326000	-112887	70761	0
326000	-109887	73450	0
326000	-106887	76161	0
329000	-256887	71491	0
329000	-253887	68557	0
329000	-250887	65628	0
329000	-247887	62706	0
329000	-244887	59792	0
329000	-241887	56886	0
329000	-238887	53991	0
329000	-235887	51108	0
329000	-232887	48239	0
329000	-229887	45388	0
329000	-226887	42556	0
329000	-223887	39750	0
329000	-220887	36974	0
329000	-217887	34235	0
329000	-214887	31545	0
329000	-211887	28915	0
329000	-208887	26364	0
329000	-205887	23918	0
329000	-202887	21612	0
329000	-199887	19495	0
329000	-196887	17637	0
329000	-193887	16127	0
329000	-190887	15069	0
329000	-187887	14563	0
329000	-184887	14666	0
329000	-181887	15365	0
329000	-178887	16585	0
329000	-175887	18223	0
329000	-172887	20176	0
329000	-169887	22362	0
329000	-166887	24720	0
329000	-163887	27204	0
329000	-160887	29784	0
329000	-157887	32435	0
329000	-154887	35143	0
329000	-151887	37895	0
329000	-148887	40682	0
329000	-145887	43498	0
329000	-142887	46336	0
329000	-139887	49194	0
329000	-136887	52068	0
329000	-133887	54758	0
329000	-130887	57098	0
329000	-127887	59496	0
329000	-124887	61947	0
329000	-121887	64445	0
329000	-118887	66984	0
329000	-115887	69559	0
329000	-112887	72168	0
329000	-109887	74805	0
329000	-106887	77470	0
332000	-256887	72161	0
332000	-253887	69255	0
332000	-250887	66357	0
332000	-247887	63468	0
332000	-244887	60590	0
332000	-241887	57725	0
332000	-238887	54875	0
332000	-235887	52041	0
332000	-232887	49226	0
332000	-229887	46435	0
332000	-226887	43672	0
332000	-223887	40942	0
332000	-220887	38252	0
332000	-217887	35612	0
332000	-214887	33034	0
332000	-211887	30533	0
332000	-208887	28129	0
332000	-205887	25850	0
332000	-202887	23733	0
332000	-199887	21823	0
332000	-196887	20180	0
332000	-193887	18875	0
332000	-190887	17979	0
332000	-187887	17557	0
332000	-184887	17642	0
332000	-181887	18228	0
332000	-178887	19268	0
332000	-175887	20694	0
332000	-172887	22433	0
332000	-169887	24418	0
332000	-166887	26594	0
332000	-163887	28918	0
332000	-160887	31357	0
332000	-157887	33886	0
332000	-154887	36486	0
332000	-151887	39144	0
332000	-148887	41848	0
332000	-145887	44589	0
332000	-142887	47363	0
332000	-139887	50162	0
332000	-136887	52983	0
332000	-133887	55823	0
332000	-130887	58679	0
332000	-127887	61309	0
332000	-124887	63690	0
332000	-121887	66122	0
332000	-118887	68599	0
332000	-115887	71116	0
332000	-112887	73669	0
332000	-109887	76255	0
332000	-106887	78870	0
335000	-256887	72948	0
335000	-253887	70074	0
335000	-250887	67211	0
335000	-247887	64361	0
335000	-244887	61525	0
335000	-241887	58706	0
335000	-238887	55905	0
335000	-235887	53126	0
335000	-232887	50373	0
335000	-229887	47649	0
335000	-226887	44960	0
335000	-223887	42313	0
335000	-220887	39716	0
335000	-217887	37181	0
335000	-214887	34719	0
335000	-211887	32348	0
335000	-208887	30090	0
335000	-205887	27972	0
335000	-202887	26027	0
335000	-199887	24298	0
335000	-196887	22835	0
335000	-193887	21689	0
335000	-190887	20915	0
335000	-187887	20553	0
335000	-184887	20626	0
335000	-181887	21129	0
335000	-178887	22032	0
335000	-175887	23290	0
335000	-172887	24848	0
335000	-169887	26654	0
335000	-166887	28660	0
335000	-163887	30829	0
335000	-160887	33127	0
335000	-157887	35530	0
335000	-154887	38018	0
335000	-151887	40576	0
335000	-148887	43190	0
335000	-145887	45852	0
335000	-142887	48553	0
335000	-139887	51287	0
335000	-136887	54050	0
335000	-133887	56836	0
335000	-130887	59644	0
335000	-127887	62469	0
335000	-124887	65310	0
335000	-121887	67891	0
335000	-118887	70305	0
335000	-115887	72763	0
335000	-112887	75261	0
335000	-109887	77794	0
335000	-106887	80359	0
338000	-256887	73848	0
338000	-253887	71011	0
338000	-250887	68188	0
338000	-247887	65380	0
338000	-244887	62590	0
338000	-241887	59821	0
338000	-238887	57075	0
338000	-235887	54356	0
338000	-232887	51668	0
338000	-229887	49016	0
338000	-226887	46407	0
338000	-223887	43847	0
338000	-220887	41347	0
338000	-217887	38918	0
338000	-214887	36573	0
338000	-211887	34330	0
338000	-208887	32212	0
338000	-205887	30242	0
338000	-202887	28453	0
338000	-199887	26881	0
338000	-196887	25565	0
338000	-193887	24548	0
338000	-190887	23866	0
338000	-187887	23550	0
338000	-184887	23613	0
338000	-181887	24054	0
338000	-178887	24851	0
338000	-175887	25973	0
338000	-172887	27379	0
338000	-169887	29027	0
338000	-166887	30880	0
338000	-163887	32903	0
338000	-160887	35065	0
338000	-157887	37344	0
338000	-154887	39719	0
338000	-151887	42173	0
338000	-148887	44694	0
338000	-145887	47271	0
338000	-142887	49896	0
338000	-139887	52560	0
338000	-136887	55259	0
338000	-133887	57988	0
338000	-130887	60742	0
338000	-127887	63518	0
338000	-124887	66314	0
338000	-121887	69127	0
338000	-118887	71955	0
338000	-115887	74495	0
338000	-112887	76936	0
338000	-109887	79416	0
338000	-106887	81930	0
341000	-256887	74858	0
341000	-253887	72061	0
341000	-250887	69280	0
341000	-247887	66519	0
341000	-244887	63779	0
341000	-241887	61063	0
341000	-238887	58376	0
341000	-235887	55720	0
341000	-232887	53101	0
341000	-229887	50525	0
341000	-226887	47997	0
341000	-223887	45527	0
341000	-220887	43125	0
341000	-217887	40801	0
341000	-214887	38571	0
341000	-211887	36452	0
341000	-208887	34464	0
341000	-205887	32631	0
341000	-202887	30980	0
341000	-199887	29542	0
341000	-196887	28351	0
341000	-193887	27436	0
341000	-190887	26828	0
341000	-187887	26547	0
341000	-184887	26604	0
341000	-181887	26996	0
341000	-178887	27708	0
341000	-175887	28719	0
341000	-172887	29996	0
341000	-169887	31508	0
341000	-166887	33223	0
341000	-163887	35111	0
341000	-160887	37145	0
341000	-157887	39303	0
341000	-154887	41566	0
341000	-151887	43917	0
341000	-148887	46344	0
341000	-145887	48834	0
341000	-142887	51378	0
341000	-139887	53970	0
341000	-136887	56602	0
341000	-133887	59268	0
341000	-130887	61966	0
341000	-127887	64689	0
341000	-124887	67437	0
341000	-121887	70205	0
341000	-118887	72991	0
341000	-115887	75794	0
341000	-112887	78611	0
341000	-109887	81116	0
341000	-106887	83579	0
344000	-256887	75973	0
344000	-253887	73218	0
344000	-250887	70483	0
344000	-247887	67771	0
344000	-244887	65084	0
344000	-241887	62425	0
344000	-238887	59799	0
344000	-235887	57209	0
344000	-232887	54662	0
344000	-229887	52162	0
344000	-226887	49718	0
344000	-223887	47338	0
344000	-220887	45032	0
344000	-217887	42813	0
344000	-214887	40693	0
344000	-211887	38690	0
344000	-208887	36823	0
344000	-205887	35113	0
344000	-202887	33585	0
344000	-199887	32263	0
344000	-196887	31176	0
344000	-193887	30347	0
344000	-190887	29798	0
344000	-187887	29545	0
344000	-184887	29596	0
344000	-181887	29949	0
344000	-178887	30593	0
344000	-175887	31511	0
344000	-172887	32679	0
344000	-169887	34072	0
344000	-166887	35664	0
344000	-163887	37429	0
344000	-160887	39344	0
344000	-157887	41387	0
344000	-154887	43542	0
344000	-151887	45792	0
344000	-148887	48124	0
344000	-145887	50526	0
344000	-142887	52990	0
344000	-139887	55506	0
344000	-136887	58068	0
344000	-133887	60670	0
344000	-130887	63308	0
344000	-127887	65976	0
344000	-124887	68672	0
344000	-121887	71393	0
344000	-118887	74134	0
344000	-115887	76895	0
344000	-112887	79674	0
344000	-109887	82467	0
344000	-106887	85275	0
347000	-256887	77188	0
347000	-253887	74479	0
347000	-250887	71792	0
347000	-247887	69131	0
347000	-244887	66499	0
347000	-241887	63899	0
347000	-238887	61336	0
347000	-235887	58814	0
347000	-232887	56339	0
347000	-229887	53917	0
347000	-226887	51557	0
347000	-223887	49265	0
347000	-220887	47054	0
347000	-217887	44934	0
347000	-214887	42920	0
347000	-211887	41026	0
347000	-208887	39270	0
347000	-205887	37671	0
347000	-202887	36251	0
347000	-199887	35030	0
347000	-196887	34031	0
347000	-193887	33273	0
347000	-190887	32774	0
347000	-187887	32544	0
347000	-184887	32590	0
347000	-181887	32911	0
347000	-178887	33498	0
347000	-175887	34338	0
347000	-172887	35413	0
347000	-169887	36703	0
347000	-166887	38185	0
347000	-163887	39838	0
347000	-160887	41642	0
347000	-157887	43579	0
347000	-154887	45630	0
347000	-151887	47782	0
347000	-148887	50021	0
347000	-145887	52336	0
347000	-142887	54718	0
347000	-139887	57158	0
347000	-136887	59650	0
347000	-133887	62186	0
347000	-130887	64762	0
347000	-127887	67373	0
347000	-124887	70015	0
347000	-121887	72685	0
347000	-118887	75379	0
347000	-115887	78096	0
347000	-112887	80834	0
347000	-109887	83589	0
347000	-106887	86360	0
350000	-256887	78500	0
350000	-253887	75837	0
350000	-250887	73200	0
350000	-247887	70592	0
350000	-244887	68016	0
350000	-241887	65477	0
350000	-238887	62978	0
350000	-235887	60525	0
350000	-232887	58123	0
350000	-229887	55779	0
350000	-226887	53500	0
350000	-223887	51296	0
350000	-220887	49176	0
350000	-217887	47151	0
350000	-214887	45236	0
350000	-211887	43443	0
350000	-208887	41788	0
350000	-205887	40290	0
350000	-202887	38965	0
350000	-199887	37832	0
350000	-196887	36909	0
350000	-193887	36212	0
350000	-190887	35753	0
350000	-187887	35543	0
350000	-184887	35585	0
350000	-181887	35879	0
350000	-178887	36418	0
350000	-175887	37192	0
350000	-172887	38187	0
350000	-169887	39386	0
350000	-166887	40771	0
350000	-163887	42323	0
350000	-160887	44026	0
350000	-157887	45861	0
350000	-154887	47815	0
350000	-151887	49872	0
350000	-148887	52022	0
350000	-145887	54252	0
350000	-142887	56553	0
350000	-139887	58917	0
350000	-136887	61337	0
350000	-133887	63806	0
350000	-130887	66319	0
350000	-127887	68871	0
350000	-124887	71458	0
350000	-121887	74076	0
350000	-118887	76722	0
350000	-115887	79393	0
350000	-112887	82087	0
350000	-109887	84801	0
350000	-106887	87534	0
353000	-256887	79902	0
353000	-253887	77288	0
353000	-250887	74702	0
353000	-247887	72149	0
353000	-244887	69631	0
353000	-241887	67152	0
353000	-238887	64718	0
353000	-235887	62333	0
353000	-232887	60004	0
353000	-229887	57736	0
353000	-226887	55538	0
353000	-223887	53418	0
353000	-220887	51385	0
353000	-217887	49451	0
353000	-214887	47628	0
353000	-211887	45929	0
353000	-208887	44367	0
353000	-205887	42959	0
353000	-202887	41719	0
353000	-199887	40663	0
353000	-196887	39805	0
353000	-193887	39159	0
353000	-190887	38736	0
353000	-187887	38541	0
353000	-184887	38580	0
353000	-181887	38852	0
353000	-178887	39350	0
353000	-175887	40068	0
353000	-172887	40993	0
353000	-169887	42112	0
353000	-166887	43410	0
353000	-163887	44871	0
353000	-160887	46481	0
353000	-157887	48223	0
353000	-154887	50084	0
353000	-151887	52052	0
353000	-148887	54115	0
353000	-145887	56262	0
353000	-142887	58484	0
353000	-139887	60774	0
353000	-136887	63122	0
353000	-133887	65524	0
353000	-130887	67974	0
353000	-127887	70466	0
353000	-124887	72996	0
353000	-121887	75561	0
353000	-118887	78156	0
353000	-115887	80780	0
353000	-112887	83429	0
353000	-109887	86101	0
353000	-106887	88794	0
356000	-256887	81392	0
356000	-253887	78826	0
356000	-250887	76293	0
356000	-247887	73794	0
356000	-244887	71334	0
356000	-241887	68917	0
356000	-238887	66548	0
356000	-235887	64231	0
356000	-232887	61973	0
356000	-229887	59780	0
356000	-226887	57659	0
356000	-223887	55620	0
356000	-220887	53671	0
356000	-217887	51823	0
356000	-214887	50086	0
356000	-211887	48473	0
356000	-208887	46996	0
356000	-205887	45669	0
356000	-202887	44504	0
356000	-199887	43516	0
356000	-196887	42716	0
356000	-193887	42114	0
356000	-190887	41721	0
356000	-187887	41541	0
356000	-184887	41577	0
356000	-181887	41828	0
356000	-178887	42292	0
356000	-175887	42961	0
356000	-172887	43825	0
356000	-169887	44873	0
356000	-166887	46094	0
356000	-163887	47472	0
356000	-160887	48996	0
356000	-157887	50652	0
356000	-154887	52427	0
356000	-151887	54310	0
356000	-148887	56290	0
356000	-145887	58358	0
356000	-142887	60503	0
356000	-139887	62718	0
356000	-136887	64997	0
356000	-133887	67332	0
356000	-130887	69718	0
356000	-127887	72150	0
356000	-124887	74623	0
356000	-121887	77134	0
356000	-118887	79678	0
356000	-115887	82253	0
356000	-112887	84856	0
356000	-109887	87485	0
356000	-106887	90136	0
359000	-256887	82962	0
359000	-253887	80447	0
359000	-250887	77966	0
359000	-247887	75523	0
359000	-244887	73122	0
359000	-241887	70766	0
359000	-238887	68460	0
359000	-235887	66210	0
359000	-232887	64022	0
359000	-229887	61901	0
359000	-226887	59856	0
359000	-223887	57895	0
359000	-220887	56025	0
359000	-217887	54257	0
359000	-214887	52600	0
359000	-211887	51066	0
359000	-208887	49667	0
359000	-205887	48413	0
359000	-202887	47316	0
359000	-199887	46387	0
359000	-196887	45638	0
359000	-193887	45075	0
359000	-190887	44708	0
359000	-187887	44540	0
359000	-184887	44573	0
359000	-181887	44808	0
359000	-178887	45241	0
359000	-175887	45867	0
359000	-172887	46677	0
359000	-169887	47663	0
359000	-166887	48814	0
359000	-163887	50118	0
359000	-160887	51563	0
359000	-157887	53139	0
359000	-154887	54834	0
359000	-151887	56637	0
359000	-148887	58539	0
359000	-145887	60529	0
359000	-142887	62600	0
359000	-139887	64744	0
359000	-136887	66953	0
359000	-133887	69223	0
359000	-130887	71546	0
359000	-127887	73917	0
359000	-124887	76333	0
359000	-121887	78789	0
359000	-118887	81282	0
359000	-115887	83808	0
359000	-112887	86364	0
359000	-109887	88948	0
359000	-106887	91557	0
362000	-256887	84610	0
362000	-253887	82146	0
362000	-250887	79718	0
362000	-247887	77330	0
362000	-244887	74986	0
362000	-241887	72691	0
362000	-238887	70448	0
362000	-235887	68264	0
362000	-232887	66143	0
362000	-229887	64093	0
362000	-226887	62120	0
362000	-223887	60232	0
362000	-220887	58438	0
362000	-217887	56745	0
362000	-214887	55163	0
362000	-211887	53702	0
362000	-208887	52373	0
362000	-205887	51185	0
362000	-202887	50149	0
362000	-199887	49274	0
362000	-196887	48569	0
362000	-193887	48041	0
362000	-190887	47697	0
362000	-187887	47539	0
362000	-184887	47571	0
362000	-181887	47791	0
362000	-178887	48197	0
362000	-175887	48785	0
362000	-172887	49548	0
362000	-169887	50477	0
362000	-166887	51565	0
362000	-163887	52801	0
362000	-160887	54175	0
362000	-157887	55677	0
362000	-154887	57297	0
362000	-151887	59025	0
362000	-148887	60852	0
362000	-145887	62769	0
362000	-142887	64768	0
362000	-139887	66843	0
362000	-136887	68985	0
362000	-133887	71189	0
362000	-130887	73450	0
362000	-127887	75762	0
362000	-124887	78121	0
362000	-121887	80523	0
362000	-118887	82963	0
362000	-115887	85440	0
362000	-112887	87948	0
362000	-109887	90487	0
362000	-106887	93053	0
365000	-256887	86331	0
365000	-253887	83917	0
365000	-250887	81542	0
365000	-247887	79209	0
365000	-244887	76923	0
365000	-241887	74687	0
365000	-238887	72506	0
365000	-235887	70385	0
365000	-232887	68331	0
365000	-229887	66348	0
365000	-226887	64445	0
365000	-223887	62627	0
365000	-220887	60903	0
365000	-217887	59280	0
365000	-214887	57768	0
365000	-211887	56375	0
365000	-208887	55110	0
365000	-205887	53983	0
365000	-202887	53001	0
365000	-199887	52174	0
365000	-196887	51509	0
365000	-193887	51011	0
365000	-190887	50687	0
365000	-187887	50538	0
365000	-184887	50568	0
365000	-181887	50775	0
365000	-178887	51158	0
365000	-175887	51712	0
365000	-172887	52432	0
365000	-169887	53312	0
365000	-166887	54343	0
365000	-163887	55517	0
365000	-160887	56825	0
365000	-157887	58259	0
365000	-154887	59809	0
365000	-151887	61466	0
365000	-148887	63223	0
365000	-145887	65070	0
365000	-142887	67001	0
365000	-139887	69008	0
365000	-136887	71085	0
365000	-133887	73226	0
365000	-130887	75426	0
365000	-127887	77679	0
365000	-124887	79982	0
365000	-121887	82329	0
